Month, Year, Carrier_Name, model_id, Num_Customers
1,2014,Other,GT-P5113TASDASDASDYX123R,15
1,2014,Other,ASDASDASDM-T2105GY123X123R,12
1,2014,Other,GT-P5210ZWYX123R,14
1,2014,Other,ASDASDASDM-T210RZWYX123R,28
1,2014,Other,GT-N5110ZWASDASDASDX123R,1
1,2014,Other,GT-N5110NKYX123R,19
1,2014,Other,EK-GC110ZW123X123R,1
1,2014,Other,GT-P5210ZWASDASDASDX123R,2
1,2014,Other,ASDASDASDM-T3100ZWASDASDASDX123R,2
1,2014,Other,GT-P8110H123EX123R,1
1,2014,Other,GT-N8013ZWYX123R,1
1,2014,Other,ASDASDASDCH-R530MBBX123R,5
1,2014,Other,ASDASDASDCH-LASD10RWBX123R,1
1,2014,Other,GT-N8013E123VX123R,8
1,2014,Other,ASDASDASDM-T210RGRASDASDASDX123R,2
1,2014,Other,GT-N5110ZWYX123R,10
1,2014,Other,ASDASDASDM-T210RZWASDASDASDX123R,1
1,2014,Other,GT-PASD510M123YX123R,1
1,2014,Other,ASDASDASDM-P6000ZKVX123R,20
1,2014,Other,ASDASDASDM-T210RGNYX123R,140
1,2014,Other,GT-P5210GNYX123R,52
1,2014,Other,GT-P3113TASDASDASDYX123R,6
1,2014,SPRINT,ASDASDASDPH-L520ZK123ASDASDASDPR,8
1,2014,SPRINT,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,10
1,2014,SPRINT,ASDASDASDM-T21ASDASDASDASDZW123ASDASDASDPR,1
1,2014,SPRINT,ASDASDASDM-N900PZKEASDASDASDPR,21
1,2014,SPRINT,ASDASDASDPH-LASD10ZPBASDASDASDPR,1
1,2014,SPRINT,ASDASDASDPH-LASD20ZP123ASDASDASDPR,1
1,2014,SPRINT,ASDASDASDPH-L600ZK123ASDASDASDPR,3
1,2014,SPRINT,ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR,37
1,2014,SPRINT,ASDASDASDPH-LASD10RWBASDASDASDPR,3
1,2014,SPRINT,ASDASDASDPH-LASD20ZW123ASDASDASDPR,1
1,2014,SPRINT,ASDASDASDPH-LASD20ZB123ASDASDASDPR,65
1,2014,SPRINT,ASDASDASDPH-L520ZW123ASDASDASDPR,1
1,2014,SPRINT,ASDASDASDPH-LASD10MBBASDASDASDPR,1
1,2014,SPRINT,ASDASDASDPH-LASD10RW123ASDASDASDPR,1
1,2014,SPRINT,ASDASDASDPH-L600ZW123ASDASDASDPR,1
1,2014,SPRINT,ASDASDASDM-N900PZWEASDASDASDPR,4
1,2014,SPRINT,ASDASDASDPH-LASD10MB123ASDASDASDPR,60
1,2014,SPRINT,ASDASDASDPH-L300ZASDASDASD123ASDASDASDPR,3
1,2014,T-MOBILE,ASDASDASDGH-T6ASD9DBBTMB,1
1,2014,T-MOBILE,ASDASDASDGH-T889PASDASDASD123TMB,11
1,2014,T-MOBILE,ASDASDASDGH-M919ZK123TMB,60
1,2014,T-MOBILE,ASDASDASDGH-T999RW123TMB,1
1,2014,T-MOBILE,ASDASDASDGH-T599E123123TMB,18
1,2014,T-MOBILE,ASDASDASDGH-T599D123123TMB,6
1,2014,T-MOBILE,ASDASDASDGH-TASD69NKBTMB,2
1,2014,T-MOBILE,ASDASDASDGH-M819ZK123TMB,1
1,2014,T-MOBILE,ASDASDASDGH-T999MB123TMB,15
1,2014,T-MOBILE,ASDASDASDGH-T399DN123TMB,18
1,2014,T-MOBILE,ASDASDASDGH-T989ZKBTMB,4
1,2014,T-MOBILE,ASDASDASDGH-M919ZW123TMB,3
1,2014,T-MOBILE,ASDASDASDGH-M919RW123TMB,7
1,2014,T-MOBILE,ASDASDASDGH-T189D123123TMB,1
1,2014,T-MOBILE,ASDASDASDGH-T859UWBTMB,1
1,2014,T-MOBILE,ASDASDASDGH-T889ZW123TMB,1
1,2014,T-MOBILE,ASDASDASDGH-T999Z123123TMB,17
1,2014,T-MOBILE,ASDASDASDM-N900TZKETMB,32
1,2014,T-MOBILE,ASDASDASDGH-T999NB123TMB,3
1,2014,T-MOBILE,ASDASDASDM-N900TZWETMB,4
1,2014,TRACFONE,ASDASDASDCH-ASDASDASD968MBBTFN,2
1,2014,TRACFONE,ASDASDASDCH-ASDASDASDASD20ZK123TFN,1
1,2014,US CELLULAR,ASDASDASDCH-R530RWBUASDASDASDC,2
1,2014,US CELLULAR,ASDASDASDCH-R960ZK123UASDASDASDC,2
1,2014,US CELLULAR,ASDASDASDCH-R950TASDASDASD123UASDASDASDC,1
1,2014,US CELLULAR,ASDASDASDCH-IQWE05B123123UASDASDASDC,1
1,2014,US CELLULAR,ASDASDASDCH-R830ZASDASDASD123UASDASDASDC,2
1,2014,US CELLULAR,ASDASDASDM-N900RZKEUASDASDASDC,1
1,2014,US CELLULAR,ASDASDASDCH-R9ASD0ZK123UASDASDASDC,15
1,2014,US CELLULAR,ASDASDASDCH-R890ZK123UASDASDASDC,1
1,2014,VERIZON,ASDASDASDCH-I5QWE5ZW123VZW,1
1,2014,VERIZON,ASDASDASDM-N900VZWEVZW,2
1,2014,VERIZON,ASDASDASDCH-I535MBBVZW,3
1,2014,VERIZON,ASDASDASDCH-I5QWE5ZK123VZW,108
1,2014,VERIZON,ASDASDASDCH-I535MB123VZW,83
1,2014,VERIZON,ASDASDASDM-GASD30VMB123VZW,3
1,2014,VERIZON,ASDASDASDCH-I535ZNBVZW,1
1,2014,VERIZON,ASDASDASDCH-U380PASDASDASD123VZW,1
1,2014,VERIZON,ASDASDASDCH-I535ZKBVZW,1
1,2014,VERIZON,ASDASDASDCH-I515MASDASDASD123VZW,1
1,2014,VERIZON,ASDASDASDCH-IQWE35ZK123VZW,5
1,2014,VERIZON,ASDASDASDCH-I605TASDASDASD123VZW,1
1,2014,VERIZON,ASDASDASDCH-I605MASDASDASD123VZW,22
1,2014,VERIZON,ASDASDASDM-N900VMKEVZW,31
1,2014,VIRGIN MOBILE,ASDASDASDPH-M950D123123VMU,3
1,2014,VIRGIN MOBILE,ASDASDASDPH-M8QWE0MB123VMU,15
2,2014,,ASDASDASDCH-I535RWBVZW,30
2,2014,AT&T,ASDASDASDGH-IASDQWEASDMBB123TT,12
2,2014,AT&T,ASDASDASDGH-IASDQWEASDMB123123TT,9
2,2014,AT&T,ASDASDASDGH-IQWE3ASDMBZ123TT,1
2,2014,AT&T,ASDASDASDGH-I33ASDZKM123TT,18
2,2014,AT&T,ASDASDASDM-N900123ZKE123TT,42
2,2014,AT&T,ASDASDASDGH-I53ASDZBM123TT,12
2,2014,AT&T,ASDASDASDM-GASD30123MB123123TT,6
2,2014,AT&T,ASDASDASDGH-IQWE3ASDZASDASDASD123123TT,1
2,2014,AT&T,ASDASDASDGH-I33ASDZW123123TT,10
2,2014,AT&T,ASDASDASDGH-I33ASDZWM123TT,15
2,2014,AT&T,ASDASDASDGH-I33ASDZRM123TT,12
2,2014,AT&T,ASDASDASDGH-I53ASDZ123123123TT,5
2,2014,AT&T,ASDASDASDGH-I33ASDZK123123TT,23
2,2014,AT&T,ASDASDASDGH-I31ASDTASDASDASD123123TT,8
2,2014,AT&T,ASDASDASDGH-IASDQWEASDRWB123TT,9
2,2014,AT&T,ASDASDASDM-N900123ZWE123TT,27
2,2014,AT&T,ASDASDASDGH-IQWE0ASDZK123123TT,11
2,2014,AT&T,ASDASDASDM-T21ASD123ZK123123TT,9
2,2014,AT&T,ASDASDASDGH-I31ASDZW123123TT,3
2,2014,AT&T,ASDASDASDGH-IQWE9ASDZASDASDASD123123TT,1
2,2014,AT&T,ASDASDASDM-C105123ZW123123TT,1
2,2014,AT&T,ASDASDASDGH-IASDASDASDZK123123TT,2
2,2014,AT&T,ASDASDASDGH-IASDQWEASDZRB123TT,5
2,2014,AT&T,ASDASDASDGH-I5QWEASDZK123123TT,1
2,2014,AT&T,ASDASDASDGH-IQWE6ASDZW123123TT,7
2,2014,AT&T,ASDASDASDGH-I53ASDZ123M123TT,5
2,2014,AT&T,ASDASDASDGH-I53ASDZB123123TT,2
2,2014,AT&T,ASDASDASDGH-IQWE3ASDZASDASDASDG123TT,2
2,2014,BOOST MOBILE,ASDASDASDPH-M8QWE0UW123BASDASDASDT,4
2,2014,BOOST MOBILE,ASDASDASDPH-M830ZK123BASDASDASDT,8
2,2014,BOOST MOBILE,ASDASDASDPH-DASD10123123123BASDASDASDT,1
2,2014,BOOST MOBILE,ASDASDASDPH-DASD10ZW123BASDASDASDT,2
2,2014,BOOST MOBILE,ASDASDASDPH-LASD10RWBBASDASDASDT,11
2,2014,CRICKET,ASDASDASDCH-R530MBBCRI,7
2,2014,CRICKET,ASDASDASDCH-R9ASD0ZK123CRI,8
2,2014,CRICKET,ASDASDASDCH-R830ZASDASDASD123CRI,1
2,2014,CSPIRE,ASDASDASDCH-R9ASD0ZK123CASDASDASDP,4
2,2014,METRO PCS,ASDASDASDCH-R910ZK123MTR,1
2,2014,METRO PCS,ASDASDASDCH-R530RWBMTR,2
2,2014,Other,GT-P1010CW123X123R,1
2,2014,Other,ASDASDASDM-T3100ZWYX123R,4
2,2014,Other,ASDASDASDM-T210RMKYX123R,3
2,2014,Other,ASDASDASDM-P6000ZKYX123R,5
2,2014,Other,GT-P5210ZWUX123R,1
2,2014,Other,GT-N8013E123YX123R,1
2,2014,Other,ASDASDASDM-T520NZW123X123R,2
2,2014,Other,ASDASDASDM-T3100GNYX123R,28
2,2014,Other,ASDASDASDM-T2105GYYX123R,2
2,2014,Other,GT-P3113GRASDASDASDX123R,16
2,2014,Other,ASDASDASDM-T320NZK123X123R,4
2,2014,Other,ASDASDASDM-P6000ZWVX123R,2
2,2014,Other,ASDASDASDM-P6000ZWYX123R,2
2,2014,Other,GT-P5113TASDASDASDYX123R,2
2,2014,Other,ASDASDASDM-T2105GY123X123R,22
2,2014,Other,GT-P5210ZWYX123R,7
2,2014,Other,ASDASDASDM-P9000ZWVX123R,3
2,2014,Other,ASDASDASDM-T520NZK123X123R,3
2,2014,Other,ASDASDASDM-T210RZWYX123R,23
2,2014,Other,GT-N5110NKYX123R,18
2,2014,Other,GT-P5113TASDASDASD123X123R,11
2,2014,Other,GT-P6210M123123X123R,1
2,2014,Other,GT-P5210ZWASDASDASDX123R,1
2,2014,Other,GT-I9505ZWGX123R,1
2,2014,Other,ASDASDASDM-T3100ZWASDASDASDX123R,1
2,2014,Other,EK-GC110ZK123X123R,1
2,2014,Other,ASDASDASDCH-RASD60IB123X123R,1
2,2014,Other,ASDASDASDM-T3100ZWUX123R,1
2,2014,Other,ASDASDASDCH-R530MBBX123R,3
2,2014,Other,ASDASDASDM-T210RGRYX123R,1
2,2014,Other,ASDASDASDM-P9000ZKVX123R,2
2,2014,Other,GT-N8013E123VX123R,17
2,2014,Other,ASDASDASDM-T210RGRASDASDASDX123R,6
2,2014,Other,ASDASDASDM-T320NZW123X123R,3
2,2014,Other,GT-N5110ZWYX123R,5
2,2014,Other,ASDASDASDM-T210RZWASDASDASDX123R,1
2,2014,Other,GT-PASD510M123YX123R,1
2,2014,Other,ASDASDASDCH-LASD10MBBX123R,1
2,2014,Other,ASDASDASDM-P6000ZKVX123R,26
2,2014,Other,ASDASDASDM-T210RGNYX123R,85
2,2014,Other,GT-P5210GNYX123R,45
2,2014,Other,GT-P3113TASDASDASDYX123R,2
2,2014,Other,ASDASDASDM-T110NDW123X123R,3
2,2014,Other,GT-PASD510M123123X123B,1
2,2014,SPRINT,ASDASDASDPH-L520ZK123ASDASDASDPR,8
2,2014,SPRINT,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,9
2,2014,SPRINT,ASDASDASDM-N900PZKEASDASDASDPR,24
2,2014,SPRINT,ASDASDASDPH-LASD10ZPBASDASDASDPR,3
2,2014,SPRINT,ASDASDASDPH-LASD20ZP123ASDASDASDPR,4
2,2014,SPRINT,ASDASDASDPH-L600ZK123ASDASDASDPR,7
2,2014,SPRINT,ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR,40
2,2014,SPRINT,ASDASDASDPH-LASD10RWBASDASDASDPR,20
2,2014,SPRINT,ASDASDASDPH-LASD20ZW123ASDASDASDPR,20
2,2014,SPRINT,ASDASDASDPH-LASD20ZB123ASDASDASDPR,12
2,2014,SPRINT,ASDASDASDPH-L520ZW123ASDASDASDPR,1
2,2014,SPRINT,ASDASDASDPH-P500TASDASDASD123ASDASDASDPR,1
2,2014,SPRINT,ASDASDASDPH-LASD10MBBASDASDASDPR,20
2,2014,SPRINT,ASDASDASDPH-LASD10RW123ASDASDASDPR,2
2,2014,SPRINT,ASDASDASDPH-L600ZW123ASDASDASDPR,2
2,2014,SPRINT,ASDASDASDM-N900PZWEASDASDASDPR,14
2,2014,SPRINT,ASDASDASDPH-L900ZW123ASDASDASDPR,13
2,2014,SPRINT,ASDASDASDPH-LASD10MB123ASDASDASDPR,12
2,2014,SPRINT,ASDASDASDPH-LASD20ZK123ASDASDASDPR,21
2,2014,T-MOBILE,ASDASDASDM-T21ASDTMK123TMB,1
2,2014,T-MOBILE,ASDASDASDGH-T889PASDASDASD123TMB,1
2,2014,T-MOBILE,ASDASDASDGH-M919ZK123TMB,51
2,2014,T-MOBILE,ASDASDASDGH-T999RW123TMB,17
2,2014,T-MOBILE,ASDASDASDGH-T599E123123TMB,29
2,2014,T-MOBILE,ASDASDASDGH-TASD69NKBTMB,1
2,2014,T-MOBILE,ASDASDASDGH-M819ZK123TMB,7
2,2014,T-MOBILE,ASDASDASDGH-T999MB123TMB,11
2,2014,T-MOBILE,ASDASDASDGH-T999ZW123TMB,20
2,2014,T-MOBILE,ASDASDASDGH-T399DN123TMB,14
2,2014,T-MOBILE,ASDASDASDGH-T989ZKBTMB,4
2,2014,T-MOBILE,ASDASDASDGH-M919ZW123TMB,29
2,2014,T-MOBILE,ASDASDASDGH-T989ZWBTMB,3
2,2014,T-MOBILE,ASDASDASDGH-M919RW123TMB,5
2,2014,T-MOBILE,ASDASDASDGH-T889TASDASDASD123TMB,9
2,2014,T-MOBILE,ASDASDASDGH-T889ZW123TMB,1
2,2014,T-MOBILE,ASDASDASDGH-T999Z123123TMB,1
2,2014,T-MOBILE,ASDASDASDM-N900TZKETMB,50
2,2014,T-MOBILE,ASDASDASDGH-T999NB123TMB,3
2,2014,T-MOBILE,ASDASDASDM-N900TZWETMB,16
2,2014,TRACFONE,ASDASDASDCH-ASDASDASD968MBBTFN,5
2,2014,TRACFONE,ASDASDASDCH-ASDASDASD960MBBTFN,1
2,2014,US CELLULAR,ASDASDASDCH-R9ASD0ZW123UASDASDASDC,8
2,2014,US CELLULAR,ASDASDASDCH-R960ZK123UASDASDASDC,2
2,2014,US CELLULAR,ASDASDASDCH-R950TASDASDASD123UASDASDASDC,2
2,2014,US CELLULAR,ASDASDASDCH-I925E123123UASDASDASDC,1
2,2014,US CELLULAR,ASDASDASDM-N900RZKEUASDASDASDC,1
2,2014,US CELLULAR,ASDASDASDCH-R9ASD0ZK123UASDASDASDC,6
2,2014,US CELLULAR,ASDASDASDCH-R890ZK123UASDASDASDC,3
2,2014,US CELLULAR,ASDASDASDCH-R890ZW123UASDASDASDC,1
2,2014,VERIZON,ASDASDASDCH-I5QWE5ZW123VZW,22
2,2014,VERIZON,ASDASDASDCH-U310ZN123VZW,1
2,2014,VERIZON,ASDASDASDM-N900VZWEVZW,22
2,2014,VERIZON,ASDASDASDCH-IASD05MK123VZW,2
2,2014,VERIZON,ASDASDASDCH-I535MBBVZW,17
2,2014,VERIZON,ASDASDASDM-N900VZKEVZW,30
2,2014,VERIZON,ASDASDASDCH-I5QWE5ZB123VZW,4
2,2014,VERIZON,ASDASDASDCH-I5QWE5ZK123VZW,51
2,2014,VERIZON,ASDASDASDCH-I535MB123VZW,15
2,2014,VERIZON,ASDASDASDCH-I5QWE5ZN123VZW,1
2,2014,VERIZON,ASDASDASDM-GASD30VMB123VZW,3
2,2014,VERIZON,ASDASDASDCH-I200ZKPVZW,1
2,2014,VERIZON,ASDASDASDCH-I535ZNBVZW,1
2,2014,VERIZON,ASDASDASDCH-U380PASDASDASD123VZW,1
2,2014,VERIZON,ASDASDASDCH-I535ZKBVZW,9
2,2014,VERIZON,ASDASDASDCH-IQWE35ZK123VZW,5
2,2014,VERIZON,ASDASDASDCH-U680M123123VZW,1
2,2014,VERIZON,ASDASDASDCH-I605TASDASDASD123VZW,11
2,2014,VERIZON,ASDASDASDCH-I605MASDASDASD123VZW,2
2,2014,VERIZON,ASDASDASDCH-IQWE15ASDASDASD123123VZW,1
2,2014,VERIZON,ASDASDASDCH-I915ASDASDASD123123VZW,2
2,2014,VERIZON,ASDASDASDCH-I535MBCVZW,3
2,2014,VERIZON,ASDASDASDCH-I535MBDVZW,1
2,2014,VERIZON,ASDASDASDCH-I605ZW123VZW,9
2,2014,VERIZON,ASDASDASDM-N900VMKEVZW,13
2,2014,VERIZON,ASDASDASDM-N900VWDEVZW,8
2,2014,VIRGIN MOBILE,ASDASDASDPH-LASD10RWBVMU,8
2,2014,VIRGIN MOBILE,ASDASDASDPH-M950D123123VMU,1
2,2014,VIRGIN MOBILE,ASDASDASDPH-M8QWE0MB123VMU,21
2,2014,VIRGIN MOBILE,ASDASDASDPH-L300ZASDASDASD123VMU,3
3,2014,,ASDASDASDCH-I535RWBVZW,45
3,2014,,ASDASDASDCH-I5QWE5ZKBVZW,1
3,2014,AT&T,ASDASDASDGH-IASDQWEASDMBB123TT,21
3,2014,AT&T,ASDASDASDGH-I99ASDZK123123TT,1
3,2014,AT&T,ASDASDASDGH-I33ASDZKM123TT,5
3,2014,AT&T,ASDASDASDM-N900123ZKE123TT,34
3,2014,AT&T,ASDASDASDGH-I53ASDZBM123TT,20
3,2014,AT&T,ASDASDASDGH-I33ASDZR123123TT,1
3,2014,AT&T,ASDASDASDGH-I85ASDZ123123123TT,1
3,2014,AT&T,ASDASDASDM-GASD30123MB123123TT,10
3,2014,AT&T,EK-GC100ZW123123TT,1
3,2014,AT&T,ASDASDASDGH-I33ASDZW123123TT,6
3,2014,AT&T,ASDASDASDGH-I33ASDZWM123TT,12
3,2014,AT&T,ASDASDASDGH-I33ASDZRM123TT,3
3,2014,AT&T,ASDASDASDGH-I53ASDZ123123123TT,4
3,2014,AT&T,ASDASDASDGH-I33ASDZK123123TT,5
3,2014,AT&T,ASDASDASDGH-I31ASDTASDASDASD123123TT,8
3,2014,AT&T,ASDASDASDGH-IASDQWEASDRWB123TT,29
3,2014,AT&T,ASDASDASDGH-IASD2ASDD123123123TT,2
3,2014,AT&T,ASDASDASDM-N900123ZWE123TT,37
3,2014,AT&T,ASDASDASDGH-IQWE0ASDZK123123TT,1
3,2014,AT&T,ASDASDASDM-T21ASD123ZK123123TT,4
3,2014,AT&T,ASDASDASDGH-I31ASDZW123123TT,9
3,2014,AT&T,ASDASDASDGH-IQWE3ASDZASDASDASDP123TT,1
3,2014,AT&T,ASDASDASDM-C105123ZW123123TT,3
3,2014,AT&T,ASDASDASDGH-IASDQWEASDZRB123TT,8
3,2014,AT&T,ASDASDASDGH-IQWE6ASDZW123123TT,1
3,2014,AT&T,ASDASDASDGH-I53ASDZ123M123TT,12
3,2014,AT&T,ASDASDASDGH-I53ASDZB123123TT,4
3,2014,AT&T,ASDASDASDGH-IQWE3ASDZASDASDASDG123TT,1
3,2014,BOOST MOBILE,ASDASDASDPH-M830ZK123BASDASDASDT,6
3,2014,BOOST MOBILE,ASDASDASDPH-DASD10123123123BASDASDASDT,3
3,2014,BOOST MOBILE,ASDASDASDPH-DASD10ZW123BASDASDASDT,2
3,2014,BOOST MOBILE,ASDASDASDPH-LASD10RWBBASDASDASDT,15
3,2014,CRICKET,ASDASDASDCH-R530MBBCRI,4
3,2014,CRICKET,ASDASDASDCH-R9ASD0ZK123CRI,9
3,2014,CRICKET,ASDASDASDCH-RQWE80BK123CRI,1
3,2014,CRICKET,ASDASDASDCH-R830ZASDASDASD123CRI,1
3,2014,CSPIRE,ASDASDASDCH-R9ASD0ZK123CASDASDASDP,2
3,2014,GENERIC CDMA,ASDASDASDCH-I5QWE5ZK123LR123,1
3,2014,METRO PCS,ASDASDASDCH-R530RWBMTR,1
3,2014,Other,ASDASDASDM-T3100ZWYX123R,3
3,2014,Other,ASDASDASDM-P6000ZKYX123R,3
3,2014,Other,GT-N8013E123YX123R,1
3,2014,Other,ASDASDASDM-T520NZW123X123R,1
3,2014,Other,ASDASDASDM-T3100GNYX123R,3
3,2014,Other,ASDASDASDM-T2105GYYX123R,1
3,2014,Other,GT-P3113GRASDASDASDX123R,1
3,2014,Other,ASDASDASDM-T320NZK123X123R,6
3,2014,Other,ASDASDASDM-T210RZWUX123R,1
3,2014,Other,ASDASDASDM-P6000ZWYX123R,1
3,2014,Other,GT-P5113TASDASDASDYX123R,2
3,2014,Other,ASDASDASDM-T2105GY123X123R,2
3,2014,Other,GT-P5210ZWYX123R,9
3,2014,Other,ASDASDASDM-P9000ZWVX123R,1
3,2014,Other,ASDASDASDM-T520NZK123X123R,9
3,2014,Other,ASDASDASDM-T210RZWYX123R,16
3,2014,Other,ASDASDASDM-T9000ZK123X123R,1
3,2014,Other,ASDASDASDM-VASD000ZK123X123R,1
3,2014,Other,GT-N5110ZWASDASDASDX123R,1
3,2014,Other,GT-P5113TASDASDASD123X123R,12
3,2014,Other,GT-P6210M123EX123R,1
3,2014,Other,GT-P5210ZWASDASDASDX123R,3
3,2014,Other,ASDASDASDM-T3100ZWASDASDASDX123R,1
3,2014,Other,EK-GC110ZK123X123R,1
3,2014,Other,ASDASDASDCH-R530MBBX123R,8
3,2014,Other,ASDASDASDM-T210RGRYX123R,1
3,2014,Other,ASDASDASDM-P9000ZKVX123R,7
3,2014,Other,GT-N8013E123VX123R,1
3,2014,Other,ASDASDASDM-P9000ZKFX123R,1
3,2014,Other,ASDASDASDM-T210RGRASDASDASDX123R,2
3,2014,Other,GT-PASD310UWEX123R,1
3,2014,Other,ASDASDASDM-T320NZW123X123R,4
3,2014,Other,GT-N5110ZWYX123R,2
3,2014,Other,GT-PASD510M123YX123R,1
3,2014,Other,ASDASDASDM-T9000ZW123X123R,7
3,2014,Other,ASDASDASDCH-LASD10MBBX123R,4
3,2014,Other,ASDASDASDM-P6000ZKVX123R,2
3,2014,Other,ASDASDASDM-T210RGNYX123R,4
3,2014,Other,ASDASDASDM-T110NYK123X123R,1
3,2014,Other,GT-P5210GNYX123R,3
3,2014,Other,GT-P3113TASDASDASDYX123R,3
3,2014,Other,ASDASDASDM-T110NDW123X123R,3
3,2014,SPRINT,ASDASDASDPH-L520ZK123ASDASDASDPR,4
3,2014,SPRINT,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,6
3,2014,SPRINT,ASDASDASDM-T21ASDASDASDASDZW123ASDASDASDPR,2
3,2014,SPRINT,ASDASDASDM-N900PZKEASDASDASDPR,24
3,2014,SPRINT,ASDASDASDPH-LASD10ZPBASDASDASDPR,7
3,2014,SPRINT,ASDASDASDPH-LASD20ZP123ASDASDASDPR,4
3,2014,SPRINT,ASDASDASDPH-L600ZK123ASDASDASDPR,4
3,2014,SPRINT,ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR,5
3,2014,SPRINT,ASDASDASDPH-LASD10RWBASDASDASDPR,57
3,2014,SPRINT,ASDASDASDPH-LASD20ZW123ASDASDASDPR,35
3,2014,SPRINT,ASDASDASDPH-LASD20ZB123ASDASDASDPR,15
3,2014,SPRINT,ASDASDASDPH-L520ZW123ASDASDASDPR,8
3,2014,SPRINT,ASDASDASDM-G900PZW123ASDASDASDPR,1
3,2014,SPRINT,ASDASDASDM-G900PZK123ASDASDASDPR,1
3,2014,SPRINT,ASDASDASDPH-LASD10MBBASDASDASDPR,63
3,2014,SPRINT,ASDASDASDM-N900PZWEASDASDASDPR,13
3,2014,SPRINT,ASDASDASDPH-L900ZW123ASDASDASDPR,15
3,2014,SPRINT,ASDASDASDPH-DASD10ZK123ASDASDASDPR,1
3,2014,SPRINT,ASDASDASDPH-LASD10MB123ASDASDASDPR,2
3,2014,SPRINT,ASDASDASDPH-LASD20ZK123ASDASDASDPR,30
3,2014,T-MOBILE,ASDASDASDM-T21ASDTMK123TMB,2
3,2014,T-MOBILE,ASDASDASDGH-M919ZK123TMB,55
3,2014,T-MOBILE,ASDASDASDGH-T999RW123TMB,31
3,2014,T-MOBILE,ASDASDASDGH-T599E123123TMB,31
3,2014,T-MOBILE,ASDASDASDGH-T599D123123TMB,2
3,2014,T-MOBILE,ASDASDASDGH-TASD69NKBTMB,2
3,2014,T-MOBILE,ASDASDASDGH-M819ZK123TMB,6
3,2014,T-MOBILE,ASDASDASDGH-T999MB123TMB,4
3,2014,T-MOBILE,ASDASDASDGH-T999ZW123TMB,21
3,2014,T-MOBILE,ASDASDASDGH-T399DN123TMB,16
3,2014,T-MOBILE,ASDASDASDGH-T999RWBTMB,1
3,2014,T-MOBILE,ASDASDASDGH-T989ZKBTMB,5
3,2014,T-MOBILE,ASDASDASDGH-M919ZW123TMB,79
3,2014,T-MOBILE,ASDASDASDGH-T989ZWBTMB,4
3,2014,T-MOBILE,ASDASDASDGH-M919RW123TMB,3
3,2014,T-MOBILE,ASDASDASDGH-T889TASDASDASD123TMB,21
3,2014,T-MOBILE,ASDASDASDGH-T989123123BTMB,4
3,2014,T-MOBILE,ASDASDASDGH-T889ZW123TMB,12
3,2014,T-MOBILE,ASDASDASDGH-T999Z123123TMB,2
3,2014,T-MOBILE,ASDASDASDM-N900TZKETMB,53
3,2014,T-MOBILE,ASDASDASDGH-T999NB123TMB,5
3,2014,T-MOBILE,ASDASDASDM-N900TZWETMB,19
3,2014,TRACFONE,ASDASDASDCH-ASDASDASDASD38YB123TFN,2
3,2014,TRACFONE,ASDASDASDCH-ASDASDASD968MBBTFN,1
3,2014,TRACFONE,ASDASDASDCH-ASDASDASD960MBBTFN,1
3,2014,TRACFONE,ASDASDASDCH-ASDASDASDASD20ZK123TFN,1
3,2014,US CELLULAR,ASDASDASDM-G900RZK123UASDASDASDC,1
3,2014,US CELLULAR,ASDASDASDCH-R9ASD0ZW123UASDASDASDC,11
3,2014,US CELLULAR,ASDASDASDCH-R960ZK123UASDASDASDC,1
3,2014,US CELLULAR,ASDASDASDCH-R950TASDASDASD123UASDASDASDC,1
3,2014,US CELLULAR,ASDASDASDCH-I800NASDASDASD123UASDASDASDC,1
3,2014,US CELLULAR,ASDASDASDCH-R830ZASDASDASD123UASDASDASDC,2
3,2014,US CELLULAR,ASDASDASDM-N900RZKEUASDASDASDC,2
3,2014,US CELLULAR,ASDASDASDCH-R9ASD0ZK123UASDASDASDC,5
3,2014,US CELLULAR,ASDASDASDCH-R890ZK123UASDASDASDC,1
3,2014,VERIZON,ASDASDASDCH-I535RW123VZW,1
3,2014,VERIZON,ASDASDASDM-P905VZK123VZW,1
3,2014,VERIZON,ASDASDASDCH-I5QWE5ZW123VZW,42
3,2014,VERIZON,ASDASDASDM-N900VZWEVZW,14
3,2014,VERIZON,ASDASDASDCH-IASD05MK123VZW,1
3,2014,VERIZON,ASDASDASDCH-I535MBBVZW,45
3,2014,VERIZON,ASDASDASDM-N900VZKEVZW,43
3,2014,VERIZON,ASDASDASDCH-I5QWE5ZB123VZW,3
3,2014,VERIZON,ASDASDASDCH-I5QWE5ZK123VZW,40
3,2014,VERIZON,ASDASDASDCH-I5QWE5ZN123VZW,2
3,2014,VERIZON,ASDASDASDM-GASD30VMB123VZW,2
3,2014,VERIZON,ASDASDASDCH-I200ZKPVZW,3
3,2014,VERIZON,ASDASDASDCH-I535ZNBVZW,1
3,2014,VERIZON,ASDASDASDCH-I535ZKBVZW,24
3,2014,VERIZON,ASDASDASDCH-IQWE35ZK123VZW,10
3,2014,VERIZON,ASDASDASDCH-I200ZK123VZW,1
