Campaign_Name,Audience,Version,Subject_Line,Deployment_Date,Delivered,numOpened,Open_Rate,Click_to_Open_Rate,Click_Rate,Unsub_Rate
"TQ_BRX Project Nil Launch","Mid Inactive C",LA_SPR,S4,"2015-04-16 00:00:00",2,1,0.5000,1.0000,0.5000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C",LA_SPR,S6,"2015-04-16 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C",LA_TMO,S1,"2015-04-10 00:00:00",334,13,0.0386,0.3077,0.0119,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C",LA_TMO,S3,"2015-04-16 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C",LA_USCC,S1,"2015-04-10 00:00:00",52,1,0.0192,1.0000,0.0192,0.0192
"TQ_BRX Project Nil Launch","Mid Inactive C",LA_VZN,S1,"2015-04-10 00:00:00",142,2,0.0141,0.5000,0.0070,0.0070
"TQ_BRX Project Nil Launch","Mid Inactive C",LA_VZN,S3,"2015-04-16 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C",T2_ATT,S7,"2015-04-21 00:00:00",23,4,0.1739,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C",T2_GEN,S7,"2015-04-21 00:00:00",164,21,0.1273,0.1429,0.0182,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C",T2_SPR,S7,"2015-04-21 00:00:00",26,1,0.0385,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C",T2_TMO,S7,"2015-04-21 00:00:00",38,1,0.0263,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C",T2_USCC,S7,"2015-04-21 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C",T2_VZN,S7,"2015-04-21 00:00:00",14,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C_Control",LA_ATT,S1,"2015-04-10 00:00:00",8,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C_Control",LA_GEN,S2,"2015-04-10 00:00:00",49,2,0.0408,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C_Control",LA_GEN,S6,"2015-04-16 00:00:00",2,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C_Control",LA_SPR,S1,"2015-04-10 00:00:00",5,1,0.2000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C_Control",LA_SPR,S4,"2015-04-16 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C_Control",LA_TMO,S1,"2015-04-10 00:00:00",15,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C_Control",LA_VZN,S1,"2015-04-10 00:00:00",5,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C_Control",LA_VZN,S5,"2015-04-16 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C_Control",T2_GEN,S7,"2015-04-21 00:00:00",4,1,0.2500,1.0000,0.2500,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C_Control",T2_SPR,S7,"2015-04-21 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C_Control",T2_TMO,S7,"2015-04-21 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mid Inactive C_Control",T2_VZN,S7,"2015-04-21 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Mobile Content Group1s",QWE_CONV,S4,"2015-04-01 00:00:00",324,77,0.2377,0.1948,0.0463,0.0000
"TG_BRX Alpha S 6 Preorder","Mobile Content Group1s",QWE_CONV,S7,"2015-04-06 00:00:00",190,29,0.1526,0.2414,0.0368,0.0105
"TQ_BRX Project Nil Launch","Mobile Email Content Group1s",LA_GEN,S2,"2015-04-10 00:00:00",313,79,0.2524,0.1519,0.0383,0.0000
"TQ_BRX Project Nil Launch","Mobile Email Content Group1s",LA_GEN,S3,"2015-04-16 00:00:00",10,3,0.3000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mobile Email Content Group1s",LA_GEN,S4,"2015-04-16 00:00:00",12,2,0.1667,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mobile Email Content Group1s",LA_GEN,S6,"2015-04-16 00:00:00",14,1,0.0714,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mobile Email Content Group1s",T2_GEN,S7,"2015-04-22 00:00:00",265,54,0.2038,0.1481,0.0302,0.0038
"TQ_BRX Project Nil Launch","Mobile Email Content Group1s_Control",LA_GEN,S2,"2015-04-10 00:00:00",10,3,0.3000,0.3333,0.1000,0.0000
"TQ_BRX Project Nil Launch","Mobile Email Content Group1s_Control",T2_GEN,S7,"2015-04-21 00:00:00",9,3,0.3333,0.3333,0.1111,0.0000
"TQ_BRX Project Nil Launch","Mobile Web Content Group1s",LA_GEN,S2,"2015-04-10 00:00:00",8,4,0.5000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mobile Web Content Group1s",LA_GEN,S6,"2015-04-16 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mobile Web Content Group1s",T2_GEN,S7,"2015-04-21 00:00:00",6,3,0.5000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mobile Web Content Group1s_Control",LA_GEN,S2,"2015-04-10 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Mobile Web Content Group1s_Control",T2_GEN,S7,"2015-04-22 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
Q7_BRX_Beta_4_Launch,MOBILE_Group1S,GEN_TLA_ALL,,"2014-10-23 00:00:00",31,13,0.4194,0.5385,0.2258,0.0000
"QJ_BRX Beta side Launch",MOBILE_Group1S,ATT_NEL_ALL,,"2014-11-14 00:00:00",9,2,0.2222,1.0000,0.2222,0.0000
"QJ_BRX Beta side Launch",MOBILE_Group1S,GEN_NEL_ALL,,"2015-01-08 00:00:00",244,105,0.4303,0.2000,0.0861,0.0082
"QJ_BRX Beta side Launch",MOBILE_Group1S,GEN_NEL_ALL,S1,"2015-01-21 00:00:00",13,3,0.2308,0.0000,0.0000,0.0000
"QJ_BRX Beta side Launch",MOBILE_Group1S,GEN_NEL_ALL,S2,"2015-01-21 00:00:00",13,2,0.1538,0.5000,0.0769,0.0000
"QJ_BRX Beta side Launch",MOBILE_Group1S,GEN_NEL_ALL,S3,"2015-01-22 00:00:00",93,21,0.2258,0.1905,0.0430,0.0000
"QJ_BRX Beta side Launch",MOBILE_Group1S,SPR_NEL_ALL,,"2014-11-14 00:00:00",11,1,0.0909,0.0000,0.0000,0.0000
"QJ_BRX Beta side Launch",MOBILE_Group1S,TMB_NEL_ALL,,"2014-11-14 00:00:00",3,1,0.3333,0.0000,0.0000,0.0000
"QJ_BRX Beta side Launch",MOBILE_Group1S,VZN_NEL_ALL,,"2015-01-08 00:00:00",6,2,0.3333,0.0000,0.0000,0.0000
"QJ_BRX Beta side Launch",MOBILE_Group1S,VZN_NEL_ALL,S1,"2015-01-21 00:00:00",1,1,1.0000,1.0000,1.0000,0.0000
"QJ_BRX Beta side Launch",MOBILE_Group1S,VZN_NEL_ALL,S3,"2015-01-22 00:00:00",3,1,0.3333,0.0000,0.0000,0.0000
"TO_BRX LM Measurement Survey",Mobile_Other,LM_Survey_415,S1,"2015-04-03 00:00:00",5,1,0.2000,0.0000,0.0000,0.0000
"TO_BRX LM Measurement Survey",Mobile_Other,LM_Survey_415,S2,"2015-04-03 00:00:00",8,1,0.1250,0.0000,0.0000,0.0000
"TO_BRX LM Measurement Survey",Mobile_Other,LM_Survey_415,S3,"2015-04-03 00:00:00",10,0,0.0000,0.0000,0.0000,0.0000
"TO_BRX LM Measurement Survey",Mobile_Other,LM_Survey_415,S4,"2015-04-06 00:00:00",499,74,0.1483,0.1486,0.0220,0.0000
"TO_BRX LM Measurement Survey",Mobile_Phone,LM_Survey_415,S1,"2015-04-03 00:00:00",37,5,0.1351,0.2000,0.0270,0.0000
"TO_BRX LM Measurement Survey",Mobile_Phone,LM_Survey_415,S2,"2015-04-03 00:00:00",31,4,0.1290,0.0000,0.0000,0.0000
"TO_BRX LM Measurement Survey",Mobile_Phone,LM_Survey_415,S3,"2015-04-03 00:00:00",38,6,0.1579,0.0000,0.0000,0.0000
"TO_BRX LM Measurement Survey",Mobile_Phone,LM_Survey_415,S4,"2015-04-06 00:00:00",604,94,0.1556,0.1383,0.0215,0.0000
H8_Alpha_Tab_3_Launch,"Multi-Device Group2s",SmartTab,,"2013-07-09 00:00:00",18,6,0.3333,0.5000,0.1667,0.0000
"QX_BRX App Video ad hoc",Music,MVIDEO_MUSIC,S4,"2014-12-12 00:00:00",275,53,0.1913,0.0566,0.0108,0.0036
"QX_BRX App Video ad hoc",Music_def,MVIDEO_DEFAULT,S5,"2014-12-12 00:00:00",80,16,0.1975,0.1250,0.0247,0.0000
OX_BRX_Kappa_Launch,Music_Interest/Influencer,PL_LVL_ALL,S1,"2014-07-22 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
OX_BRX_Kappa_Launch,Music_Interest/Influencer,PL_LVL_ALL,S2,"2014-07-22 00:00:00",3,1,0.3333,0.0000,0.0000,0.0000
OX_BRX_Kappa_Launch,Music_Interest/Influencer,PL_LVL_ALL,S3,"2014-07-24 00:00:00",135,30,0.2222,0.1667,0.0370,0.0000
PW_BRX_Beta_4_Preorder,M_25-30_50K,GEN_TPO_ALL,,"2014-09-26 00:00:00",13,2,0.1538,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,M_25-30_50K,GEN_TPL_ALL,S2,"2014-10-08 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,M_25-30_50K,GEN_TPL_ALL,S3,"2014-10-09 00:00:00",8,3,0.3750,0.0000,0.0000,0.0000
Q7_BRX_Beta_4_Launch,M_25-30_50K,GEN_TLA_ALL,,"2014-10-23 00:00:00",25,4,0.1600,0.0000,0.0000,0.0000
PW_BRX_Beta_4_Preorder,M_25-30_75K,GEN_TPO_ALL,,"2014-09-26 00:00:00",3,2,0.6667,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,M_25-30_75K,GEN_TPL_ALL,S1,"2014-10-08 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,M_25-30_75K,GEN_TPL_ALL,S3,"2014-10-09 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
Q7_BRX_Beta_4_Launch,M_25-30_75K,GEN_TLA_ALL,,"2014-10-23 00:00:00",5,0,0.0000,0.0000,0.0000,0.0000
PW_BRX_Beta_4_Preorder,M_31-50_50K,GEN_TPO_ALL,,"2014-09-26 00:00:00",71,18,0.2466,0.1111,0.0274,0.0000
Q5_BRX_Beta_4_Prelaunch,M_31-50_50K,GEN_TPL_ALL,S1,"2014-10-08 00:00:00",6,3,0.5000,0.3333,0.1667,0.1667
Q5_BRX_Beta_4_Prelaunch,M_31-50_50K,GEN_TPL_ALL,S2,"2014-10-08 00:00:00",10,4,0.4000,0.2500,0.1000,0.0000
Q5_BRX_Beta_4_Prelaunch,M_31-50_50K,GEN_TPL_ALL,S3,"2014-10-09 00:00:00",38,8,0.2051,0.2500,0.0513,0.0000
Q7_BRX_Beta_4_Launch,M_31-50_50K,GEN_TLA_ALL,,"2014-10-24 00:00:00",142,19,0.1319,0.1579,0.0208,0.0000
PW_BRX_Beta_4_Preorder,M_31-50_75K,GEN_TPO_ALL,,"2014-09-26 00:00:00",64,12,0.1846,0.2500,0.0462,0.0000
Q5_BRX_Beta_4_Prelaunch,M_31-50_75K,GEN_TPL_ALL,S1,"2014-10-08 00:00:00",7,0,0.0000,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,M_31-50_75K,GEN_TPL_ALL,S2,"2014-10-08 00:00:00",9,1,0.1111,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,M_31-50_75K,GEN_TPL_ALL,S3,"2014-10-09 00:00:00",38,9,0.2250,0.0000,0.0000,0.0000
Q7_BRX_Beta_4_Launch,M_31-50_75K,GEN_TLA_ALL,,"2014-10-23 00:00:00",112,15,0.1339,0.0667,0.0089,0.0089
CN_Daily_Business_Highlights,N1,,,"2013-04-10 00:00:00",3,2,0.6667,0.0000,0.0000,0.0000
CN_Daily_Business_Highlights,N1a,,,"2013-04-10 00:00:00",16,5,0.3125,0.2000,0.0625,0.0000
CN_BRX_Survey,N1B,,,"2013-10-02 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TC_BRX App Music",NEW_BRX_ALL,V1,S1,"2015-02-24 00:00:00",145,0,0.0000,0.0000,0.0276,0.0000
"TC_BRX App Music",NEW_BRX_ALL,V1,S2,"2015-02-24 00:00:00",141,0,0.0000,0.0000,0.0142,0.0000
"TC_BRX App Music",NEW_BRX_ALL,V1,S3,"2015-02-24 00:00:00",148,0,0.0000,0.0000,0.0068,0.0000
"TC_BRX App Music",NEW_BRX_ALL,V2,S1,"2015-02-24 00:00:00",142,13,0.0915,0.0000,0.0000,0.0000
"TC_BRX App Music",NEW_BRX_ALL,V2,S2,"2015-02-24 00:00:00",154,15,0.0974,0.0000,0.0000,0.0000
"TC_BRX App Music",NEW_BRX_ALL,V2,S3,"2015-02-24 00:00:00",135,11,0.0815,0.2727,0.0222,0.0000
"TC_BRX App Music",NEW_BRX_ALL,V3,S4,"2015-02-27 00:00:00",5437,855,0.1571,0.1029,0.0162,0.0013
"TQ_BRX Project Nil Launch","Nil Handraisers",T2_ATT,S7,"2015-04-21 00:00:00",57,18,0.3158,0.2778,0.0877,0.0175
"TQ_BRX Project Nil Launch","Nil Handraisers",T2_GEN,S7,"2015-04-21 00:00:00",8,2,0.2500,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers",T2_SPR,S7,"2015-04-21 00:00:00",25,5,0.2000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers",T2_TMO,S7,"2015-04-21 00:00:00",62,20,0.3226,0.2000,0.0645,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers",T2_USCC,S7,"2015-04-21 00:00:00",14,3,0.2143,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers",T2_VZN,S7,"2015-04-21 00:00:00",62,21,0.3387,0.3333,0.1129,0.0161
"TR_Project Nil Launch Floodlight Features","Nil Handraisers",side,S1,"2015-04-15 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TR_Project Nil Launch Floodlight Features","Nil Handraisers",side,S2,"2015-04-15 00:00:00",3,1,0.3333,0.0000,0.0000,0.0000
"TR_Project Nil Launch Floodlight Features","Nil Handraisers",side,S3,"2015-04-15 00:00:00",1,1,1.0000,1.0000,1.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 12",UPGRADE_ATT,S1,"2015-03-27 00:00:00",3,2,0.6667,0.5000,0.3333,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 12",UPGRADE_ATT,S5,"2015-03-30 00:00:00",2,1,0.5000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 12",UPGRADE_GEN,S3,"2015-04-01 00:00:00",2,0,0.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 12",UPGRADE_SPR,S1,"2015-03-27 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 12",UPGRADE_TMO,S1,"2015-03-30 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 12",UPGRADE_USCC,S1,"2015-03-27 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 12",UPGRADE_VZN,S1,"2015-04-01 00:00:00",5,2,0.4000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 12",UPGRADE_VZN,S6,"2015-04-06 00:00:00",2,1,0.5000,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 12",PL_ATT,,"2015-04-06 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 12",PL_ATT,S1,"2015-04-02 00:00:00",1,1,0.5000,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 12",PL_TMO,S1,"2015-04-02 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 12",PL_USCC,S1,"2015-04-02 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 12",LA_ATT,S1,"2015-04-10 00:00:00",6,2,0.3333,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 12",LA_SPR,S1,"2015-04-10 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 12",LA_TMO,S1,"2015-04-10 00:00:00",2,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 12",LA_USCC,S1,"2015-04-10 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 12",LA_VZN,S1,"2015-04-10 00:00:00",5,4,0.8000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 3",UPGRADE_ATT,S1,"2015-03-27 00:00:00",37,18,0.4865,0.5000,0.2432,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 3",UPGRADE_ATT,S5,"2015-03-30 00:00:00",16,6,0.3750,0.5000,0.1875,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 3",UPGRADE_GEN,S3,"2015-04-01 00:00:00",23,11,0.4783,0.1818,0.0870,0.0435
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 3",UPGRADE_GEN,S7,"2015-04-06 00:00:00",8,3,0.3750,0.6667,0.2500,0.1250
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 3",UPGRADE_SPR,S1,"2015-03-27 00:00:00",16,12,0.7500,0.5000,0.3750,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 3",UPGRADE_TMO,S1,"2015-03-30 00:00:00",43,21,0.4884,0.6190,0.3023,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 3",UPGRADE_USCC,S1,"2015-03-27 00:00:00",7,2,0.2857,0.5000,0.1429,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 3",UPGRADE_USCC,S5,"2015-03-30 00:00:00",5,3,0.6000,0.6667,0.4000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 3",UPGRADE_VZN,S1,"2015-04-01 00:00:00",51,30,0.5882,0.3667,0.2157,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 3",UPGRADE_VZN,S6,"2015-04-06 00:00:00",14,3,0.2143,0.3333,0.0714,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 3",PL_ATT,,"2015-04-06 00:00:00",9,1,0.1111,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 3",PL_ATT,S1,"2015-04-02 00:00:00",38,20,0.5263,0.3000,0.1579,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 3",PL_TMO,,"2015-04-06 00:00:00",8,2,0.2500,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 3",PL_TMO,S1,"2015-04-02 00:00:00",43,23,0.5349,0.3913,0.2093,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 3",PL_USCC,,"2015-04-06 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 3",PL_USCC,S1,"2015-04-02 00:00:00",7,2,0.2857,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 3",LA_ATT,S1,"2015-04-10 00:00:00",44,19,0.4318,0.2105,0.0909,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 3",LA_SPR,S1,"2015-04-10 00:00:00",21,9,0.4286,0.2222,0.0952,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 3",LA_TMO,S1,"2015-04-10 00:00:00",55,29,0.5273,0.2759,0.1455,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 3",LA_USCC,S1,"2015-04-10 00:00:00",11,3,0.2727,0.3333,0.0909,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 3",LA_VZN,S1,"2015-04-10 00:00:00",57,27,0.4737,0.2963,0.1404,0.0175
"TQ_BRX Project Nil Launch","Nil Handraisers Next 3",T2_TMO,S7,"2015-04-21 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 6",UPGRADE_ATT,S1,"2015-03-27 00:00:00",11,5,0.4545,0.4000,0.1818,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 6",UPGRADE_ATT,S5,"2015-03-30 00:00:00",5,2,0.4000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 6",UPGRADE_SPR,S1,"2015-03-27 00:00:00",2,2,1.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 6",UPGRADE_TMO,S1,"2015-03-30 00:00:00",6,1,0.1667,1.0000,0.1667,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 6",UPGRADE_USCC,S1,"2015-03-27 00:00:00",2,2,1.0000,0.5000,0.5000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 6",UPGRADE_USCC,S5,"2015-03-30 00:00:00",1,1,1.0000,1.0000,1.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 6",UPGRADE_VZN,S1,"2015-04-01 00:00:00",5,3,0.6000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 6",UPGRADE_VZN,S6,"2015-04-06 00:00:00",2,1,0.5000,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 6",PL_ATT,,"2015-04-06 00:00:00",2,0,0.0000,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 6",PL_ATT,S1,"2015-04-02 00:00:00",11,3,0.2727,0.3333,0.0909,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 6",PL_TMO,,"2015-04-06 00:00:00",2,1,0.5000,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 6",PL_TMO,S1,"2015-04-02 00:00:00",6,2,0.3333,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 6",PL_USCC,S1,"2015-04-02 00:00:00",2,1,0.5000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 6",LA_ATT,S1,"2015-04-10 00:00:00",11,4,0.3636,0.2500,0.0909,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 6",LA_SPR,S1,"2015-04-10 00:00:00",5,2,0.4000,1.0000,0.4000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 6",LA_TMO,S1,"2015-04-10 00:00:00",6,2,0.3333,0.5000,0.1667,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 6",LA_USCC,S1,"2015-04-10 00:00:00",2,2,1.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 6",LA_VZN,S1,"2015-04-10 00:00:00",7,5,0.7143,0.4000,0.2857,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 9",UPGRADE_ATT,S1,"2015-03-27 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 9",UPGRADE_ATT,S5,"2015-03-30 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 9",UPGRADE_GEN,S3,"2015-04-01 00:00:00",2,0,0.0000,0.0000,0.5000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 9",UPGRADE_SPR,S1,"2015-03-27 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 9",UPGRADE_TMO,S1,"2015-03-30 00:00:00",3,0,0.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 9",UPGRADE_USCC,S1,"2015-03-27 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 9",UPGRADE_USCC,S5,"2015-03-30 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Nil Handraisers Next 9",UPGRADE_VZN,S1,"2015-04-01 00:00:00",2,0,0.0000,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 9",PL_ATT,,"2015-04-06 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 9",PL_ATT,S1,"2015-04-02 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 9",PL_TMO,,"2015-04-06 00:00:00",3,0,0.0000,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 9",PL_TMO,S1,"2015-04-02 00:00:00",3,0,0.0000,0.0000,0.0000,0.0000
"TP_BRX Project Nil Prelaunch","Nil Handraisers Next 9",PL_USCC,S1,"2015-04-02 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 9",LA_ATT,S1,"2015-04-10 00:00:00",5,0,0.0000,0.0000,0.2000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 9",LA_SPR,S1,"2015-04-10 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 9",LA_TMO,S1,"2015-04-10 00:00:00",3,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 9",LA_USCC,S1,"2015-04-10 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers Next 9",LA_VZN,S1,"2015-04-10 00:00:00",2,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Nil Handraisers_Control",LA_ATT,S1,"2015-04-10 00:00:00",1,1,1.0000,1.0000,1.0000,0.0000
