Carrier,Reg_Year,Reg_Month,Device_Model,Count
AT&T,2014,11,ASDASDASDGH-IASD1ASDZB123123TT,1
AT&T,2014,11,ASDASDASDGH-IASD2ASDD123123123TT,1
AT&T,2014,11,ASDASDASDGH-IASDQWEASDMB123123TT,1
AT&T,2014,11,ASDASDASDGH-IASDQWEASDMBB123TT,8
AT&T,2014,11,ASDASDASDGH-IASDQWEASDRWB123TT,10
AT&T,2014,11,ASDASDASDGH-IASDQWEASDZRB123TT,2
AT&T,2014,11,ASDASDASDGH-IQWE0ASDZK123123TT,1
AT&T,2014,11,ASDASDASDGH-IQWE3ASDMBZ123TT,3
AT&T,2014,11,ASDASDASDGH-IQWE3ASDZASDASDASD123123TT,1
AT&T,2014,11,ASDASDASDGH-IQWE6ASDZW123123TT,8
AT&T,2014,11,ASDASDASDM-C105123ZW123123TT,2
AT&T,2014,11,ASDASDASDM-G850123ZDE123TT,2
AT&T,2014,11,ASDASDASDM-G850123ZKE123TT,3
AT&T,2014,11,ASDASDASDM-G8ASD0123DGE123TT,21
AT&T,2014,11,ASDASDASDM-G8ASD0123RRE123TT,10
AT&T,2014,11,ASDASDASDM-G8ASD0123TASDASDASDE123TT,17
AT&T,2014,11,ASDASDASDM-G900123ZD123123TT,11
AT&T,2014,11,ASDASDASDM-G900123ZK123123TT,50
AT&T,2014,11,ASDASDASDM-G900123ZW123123TT,32
AT&T,2014,11,ASDASDASDM-GASD30123MB123123TT,5
AT&T,2014,11,ASDASDASDM-GASD50123NK123123TT,4
AT&T,2014,11,ASDASDASDM-N900123ZKE123TT,20
AT&T,2014,11,ASDASDASDM-N900123ZWE123TT,21
AT&T,2014,11,ASDASDASDM-N910123ZKE123TT,63
AT&T,2014,11,ASDASDASDM-N910123ZWE123TT,38
AT&T,2014,11,ASDASDASDM-N915123ZKE123TT,6
AT&T,2014,11,ASDASDASDM-N915123ZWE123TT,8
AT&T,2014,11,ASDASDASDM-P90ASD123ZK123123TT,1
AT&T,2014,11,ASDASDASDM-T21ASD123ZK123123TT,4
AT&T,2014,11,ASDASDASDM-T53ASD123YK123123TT,1
AT&T,2014,11,ASDASDASDM-TASD0ASD123H123123123TT,3
"BOOST MOBILE",2014,11,ASDASDASDM-G900PZW123BASDASDASDT,4
"BOOST MOBILE",2014,11,ASDASDASDPH-DASD10123123123BASDASDASDT,1
"BOOST MOBILE",2014,11,ASDASDASDPH-LASD10RWBBASDASDASDT,12
"BOOST MOBILE",2014,11,ASDASDASDPH-M830ZK123BASDASDASDT,2
CRICKET,2014,11,ASDASDASDCH-R530MBBCRI,2
CRICKET,2014,11,ASDASDASDCH-R830ZASDASDASD123CRI,1
CRICKET,2014,11,ASDASDASDCH-R9ASD0ZK123CRI,4
"GENERIC CDMA",2014,11,ASDASDASDCH-I5QWE5ZW123LR123,1
"METRO PCS",2014,11,ASDASDASDCH-R530RWBMTR,1
SPRINT,2014,11,ASDASDASDM-G860PZB123ASDASDASDPR,9
SPRINT,2014,11,ASDASDASDM-G860PZR123ASDASDASDPR,9
SPRINT,2014,11,ASDASDASDM-G900PZD123ASDASDASDPR,12
SPRINT,2014,11,ASDASDASDM-G900PZK123ASDASDASDPR,27
SPRINT,2014,11,ASDASDASDM-G900PZW123ASDASDASDPR,22
SPRINT,2014,11,ASDASDASDM-N900PZKEASDASDASDPR,17
SPRINT,2014,11,ASDASDASDM-N900PZWEASDASDASDPR,8
SPRINT,2014,11,ASDASDASDM-N910PZKEASDASDASDPR,21
SPRINT,2014,11,ASDASDASDM-N910PZWEASDASDASDPR,28
SPRINT,2014,11,ASDASDASDM-N915PZKEASDASDASDPR,2
SPRINT,2014,11,ASDASDASDM-RASD50PZK123ASDASDASDPR,1
SPRINT,2014,11,ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR,49
SPRINT,2014,11,ASDASDASDM-T21ASDASDASDASDZW123ASDASDASDPR,3
SPRINT,2014,11,ASDASDASDM-T23ASDPYK123ASDASDASDPR,18
SPRINT,2014,11,ASDASDASDM-T80ASDPTASDASDASD123ASDASDASDPR,2
SPRINT,2014,11,ASDASDASDPH-L520ZK123ASDASDASDPR,2
SPRINT,2014,11,ASDASDASDPH-L520ZW123ASDASDASDPR,1
SPRINT,2014,11,ASDASDASDPH-L600ZK123ASDASDASDPR,1
SPRINT,2014,11,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,3
SPRINT,2014,11,ASDASDASDPH-L900ZW123ASDASDASDPR,1
SPRINT,2014,11,ASDASDASDPH-LASD10MB123ASDASDASDPR,1
SPRINT,2014,11,ASDASDASDPH-LASD10MBBASDASDASDPR,11
SPRINT,2014,11,ASDASDASDPH-LASD10RWBASDASDASDPR,13
SPRINT,2014,11,ASDASDASDPH-LASD10RWPASDASDASDPR,1
SPRINT,2014,11,ASDASDASDPH-LASD10ZPBASDASDASDPR,2
SPRINT,2014,11,ASDASDASDPH-LASD20ZB123ASDASDASDPR,4
SPRINT,2014,11,ASDASDASDPH-LASD20ZK123ASDASDASDPR,12
SPRINT,2014,11,ASDASDASDPH-LASD20ZP123ASDASDASDPR,1
SPRINT,2014,11,ASDASDASDPH-LASD20ZW123ASDASDASDPR,17
Other,2014,11,ASDASDASDCH-LASD10MBBX123R,2
Other,2014,11,ASDASDASDCH-R530MBBX123R,1
Other,2014,11,ASDASDASDM-P6000ZKVX123R,9
Other,2014,11,ASDASDASDM-P6000ZKYX123R,1
Other,2014,11,ASDASDASDM-P6000ZWVX123R,2
Other,2014,11,ASDASDASDM-P6000ZWYX123R,1
Other,2014,11,ASDASDASDM-P9000ZKFX123R,1
Other,2014,11,ASDASDASDM-P9000ZKVX123R,5
Other,2014,11,ASDASDASDM-P9000ZWFX123R,2
Other,2014,11,ASDASDASDM-P9000ZWVX123R,3
Other,2014,11,ASDASDASDM-R3500ZK123X123R,1
Other,2014,11,ASDASDASDM-R3810Z123123X123R,1
Other,2014,11,ASDASDASDM-T110NDW123X123R,10
Other,2014,11,ASDASDASDM-T110NYK123X123R,7
Other,2014,11,ASDASDASDM-T2105GY123X123R,7
Other,2014,11,ASDASDASDM-T2105GYYX123R,4
Other,2014,11,ASDASDASDM-T210RGNYX123R,26
Other,2014,11,ASDASDASDM-T210RGRASDASDASDX123R,1
Other,2014,11,ASDASDASDM-T210RZWRX123R,1
Other,2014,11,ASDASDASDM-T210RZWYX123R,9
Other,2014,11,ASDASDASDM-T230NYK123X123R,17
Other,2014,11,ASDASDASDM-T230NZW123X123R,34
Other,2014,11,ASDASDASDM-T230NZWASDASDASDX123R,3
Other,2014,11,ASDASDASDM-T3100ZWYX123R,9
Other,2014,11,ASDASDASDM-T320NZK123X123R,22
Other,2014,11,ASDASDASDM-T320NZW123X123R,5
Other,2014,11,ASDASDASDM-T330NYK123X123R,3
Other,2014,11,ASDASDASDM-T330NZW123X123R,2
Other,2014,11,ASDASDASDM-T520NZK123X123R,1
Other,2014,11,ASDASDASDM-T520NZW123X123R,1
Other,2014,11,ASDASDASDM-T530NYK123X123R,24
Other,2014,11,ASDASDASDM-T530NZW123X123R,13
Other,2014,11,ASDASDASDM-T800NTASDASDASD123X123R,15
Other,2014,11,ASDASDASDM-T800NTASDASDASDEX123R,6
Other,2014,11,ASDASDASDM-T800NZW123X123R,5
Other,2014,11,ASDASDASDM-T9000ZK123X123R,2
Other,2014,11,ASDASDASDM-T9000ZKCX123R,1
Other,2014,11,ASDASDASDM-T9000ZW123X123R,2
Other,2014,11,ASDASDASDM-TASD00NTASDASDASD123X123R,4
Other,2014,11,ASDASDASDM-TASD00NZW123X123R,6
Other,2014,11,ASDASDASDM-VASD000ZK123X123R,1
Other,2014,11,EK-GC110ZK123X123R,2
Other,2014,11,GT-N5110NKYX123R,1
Other,2014,11,GT-N5110ZWASDASDASDX123R,1
Other,2014,11,GT-N5110ZWBX123R,1
Other,2014,11,GT-N5110ZWMX123R,2
Other,2014,11,GT-N5110ZWYX123R,7
Other,2014,11,GT-N8013E123YX123R,3
Other,2014,11,GT-N8013ZWYX123R,2
Other,2014,11,GT-P3113GRASDASDASDX123R,1
Other,2014,11,GT-P3113TASDASDASDASDASDASDX123R,3
Other,2014,11,GT-P3113TASDASDASDYX123R,14
Other,2014,11,GT-P3113ZWYX123R,1
Other,2014,11,GT-P5113TASDASDASDYX123R,4
Other,2014,11,GT-P5113ZWYX123R,2
Other,2014,11,GT-P5210GNYX123R,6
Other,2014,11,GT-P5210ZWASDASDASDX123R,2
Other,2014,11,GT-P5210ZWYX123R,11
AIO,2014,11,ASDASDASDGH-I33ASDZKZ123IO,1
AIO,2014,11,ASDASDASDM-G900123ZKZ123IO,1
AIO,2014,12,ASDASDASDGH-I33ASDZKZ123IO,2
AIO,2014,12,ASDASDASDM-G900123ZKZ123IO,1
AT&T,2014,12,ASDASDASDGH-I25ASD123I123123TT,2
AT&T,2014,12,ASDASDASDGH-I25ASDZK123123TT,1
AT&T,2014,12,ASDASDASDGH-I31ASDTASDASDASD123123TT,1
AT&T,2014,12,ASDASDASDGH-I31ASDZW123123TT,6
AT&T,2014,12,ASDASDASDGH-I33ASDZK123123TT,4
AT&T,2014,12,ASDASDASDGH-I33ASDZKM123TT,28
AT&T,2014,12,ASDASDASDGH-I33ASDZR123123TT,2
AT&T,2014,12,ASDASDASDGH-I33ASDZRM123TT,15
AT&T,2014,12,ASDASDASDGH-I33ASDZW123123TT,11
AT&T,2014,12,ASDASDASDGH-I33ASDZWM123TT,17
AT&T,2014,12,ASDASDASDGH-I53ASDZ123123123TT,2
AT&T,2014,12,ASDASDASDGH-I53ASDZ123M123TT,6
AT&T,2014,12,ASDASDASDGH-I53ASDZB123123TT,1
AT&T,2014,12,ASDASDASDGH-I53ASDZBM123TT,9
AT&T,2014,12,ASDASDASDGH-I5QWEASDZK123123TT,1
AT&T,2014,12,ASDASDASDGH-IASD1ASDZB123123TT,1
AT&T,2014,12,ASDASDASDGH-IASDQWEASDMBB123TT,10
AT&T,2014,12,ASDASDASDGH-IASDQWEASDRWB123TT,4
AT&T,2014,12,ASDASDASDGH-IASDQWEASDZRB123TT,3
AT&T,2014,12,ASDASDASDGH-IQWE3ASDMBZ123TT,1
AT&T,2014,12,ASDASDASDGH-IQWE6ASDZW123123TT,4
AT&T,2014,12,ASDASDASDGH-IQWE9ASDZASDASDASD123123TT,1
AT&T,2014,12,ASDASDASDM-G850123ZDE123TT,1
AT&T,2014,12,ASDASDASDM-G850123ZKE123TT,4
AT&T,2014,12,ASDASDASDM-G850123ZWE123TT,3
AT&T,2014,12,ASDASDASDM-G8ASD0123DGE123TT,15
AT&T,2014,12,ASDASDASDM-G8ASD0123RRE123TT,10
AT&T,2014,12,ASDASDASDM-G8ASD0123TASDASDASDE123TT,14
AT&T,2014,12,ASDASDASDM-G900123ZD123123TT,9
AT&T,2014,12,ASDASDASDM-G900123ZK123123TT,49
AT&T,2014,12,ASDASDASDM-G900123ZW123123TT,34
AT&T,2014,12,ASDASDASDM-GASD30123MB123123TT,1
AT&T,2014,12,ASDASDASDM-GASD50123NK123123TT,5
AT&T,2014,12,ASDASDASDM-N900123ZKE123TT,24
AT&T,2014,12,ASDASDASDM-N900123ZWE123TT,9
AT&T,2014,12,ASDASDASDM-N910123ZKE123TT,57
AT&T,2014,12,ASDASDASDM-N910123ZWE123TT,32
AT&T,2014,12,ASDASDASDM-N915123ZKE123TT,7
AT&T,2014,12,ASDASDASDM-N915123ZWE123TT,10
AT&T,2014,12,ASDASDASDM-T21ASD123ZK123123TT,7
AT&T,2014,12,ASDASDASDM-T33ASD123ZW123123TT,5
AT&T,2014,12,ASDASDASDM-T53ASD123YK123123TT,1
AT&T,2014,12,ASDASDASDM-T80ASD123H123123123TT,4
"BOOST MOBILE",2014,12,ASDASDASDM-G900PZW123BASDASDASDT,3
"BOOST MOBILE",2014,12,ASDASDASDPH-DASD10123123123BASDASDASDT,1
"BOOST MOBILE",2014,12,ASDASDASDPH-DASD10ZW123BASDASDASDT,2
"BOOST MOBILE",2014,12,ASDASDASDPH-LASD10RWBBASDASDASDT,5
"BOOST MOBILE",2014,12,ASDASDASDPH-M830ZK123BASDASDASDT,2
"BOOST MOBILE",2014,12,ASDASDASDPH-M8QWE0UW123BASDASDASDT,1
CRICKET,2014,12,ASDASDASDCH-R530MBBCRI,1
CRICKET,2014,12,ASDASDASDCH-R9ASD0ZK123CRI,1
CSPIRE,2014,12,ASDASDASDCH-R9ASD0ZK123CASDASDASDP,2
"METRO PCS",2014,12,ASDASDASDCH-R530RWBMTR,1
T-MOBILE,2014,12,ASDASDASDGH-M819ZK123TMB,3
T-MOBILE,2014,12,ASDASDASDGH-M919RW123TMB,9
T-MOBILE,2014,12,ASDASDASDGH-M919ZK123TMB,35
T-MOBILE,2014,12,ASDASDASDGH-M919ZW123TMB,33
T-MOBILE,2014,12,ASDASDASDGH-T159YKBTMB,1
T-MOBILE,2014,12,ASDASDASDGH-T399DN123TMB,9
T-MOBILE,2014,12,ASDASDASDGH-T599D123123TMB,2
T-MOBILE,2014,12,ASDASDASDGH-T599E123123TMB,13
T-MOBILE,2014,12,ASDASDASDGH-T889PASDASDASD123TMB,1
T-MOBILE,2014,12,ASDASDASDGH-T889TASDASDASD123TMB,7
T-MOBILE,2014,12,ASDASDASDGH-T889ZW123TMB,4
T-MOBILE,2014,12,ASDASDASDGH-T989ZKBTMB,2
T-MOBILE,2014,12,ASDASDASDGH-T999MB123TMB,1
T-MOBILE,2014,12,ASDASDASDGH-T999RW123TMB,7
T-MOBILE,2014,12,ASDASDASDGH-T999RWBTMB,1
T-MOBILE,2014,12,ASDASDASDGH-T999ZW123TMB,6
T-MOBILE,2014,12,ASDASDASDM-G386TRK123TMB,16
T-MOBILE,2014,12,ASDASDASDM-G386TZK123TMB,12
T-MOBILE,2014,12,ASDASDASDM-G900TRK123TMB,2
T-MOBILE,2014,12,ASDASDASDM-G900TZD123TMB,7
T-MOBILE,2014,12,ASDASDASDM-G900TZK123TMB,49
T-MOBILE,2014,12,ASDASDASDM-G900TZW123TMB,37
T-MOBILE,2014,12,ASDASDASDM-N900TZKETMB,26
T-MOBILE,2014,12,ASDASDASDM-N900TZWETMB,7
T-MOBILE,2014,12,ASDASDASDM-N910TZKETMB,50
T-MOBILE,2014,12,ASDASDASDM-N910TZWETMB,35
T-MOBILE,2014,12,ASDASDASDM-N915TZKETMB,6
T-MOBILE,2014,12,ASDASDASDM-P60ASDTZKETMB,2
T-MOBILE,2014,12,ASDASDASDM-T21ASDTMK123TMB,1
T-MOBILE,2014,12,ASDASDASDM-T33ASDTZW123TMB,8
TRACFONE,2014,12,ASDASDASDCH-ASDASDASD968MBBTFN,6
TRACFONE,2014,12,ASDASDASDCH-ASDASDASDASD38YB123TFN,1
TRACFONE,2014,12,ASDASDASDM-ASDASDASD9ASD5LZK123TFN,8
"US CELLULAR",2014,12,ASDASDASDCH-I925E123123UASDASDASDC,2
"US CELLULAR",2014,12,ASDASDASDCH-R530MBBUASDASDASDC,1
"US CELLULAR",2014,12,ASDASDASDCH-R530RW123UASDASDASDC,1
"US CELLULAR",2014,12,ASDASDASDCH-R890ZK123UASDASDASDC,1
"US CELLULAR",2014,12,ASDASDASDCH-R950TASDASDASD123UASDASDASDC,1
"US CELLULAR",2014,12,ASDASDASDCH-R9ASD0ZK123UASDASDASDC,6
"US CELLULAR",2014,12,ASDASDASDCH-R9ASD0ZW123UASDASDASDC,6
"US CELLULAR",2014,12,ASDASDASDM-G900RZD123UASDASDASDC,3
"US CELLULAR",2014,12,ASDASDASDM-G900RZK123UASDASDASDC,9
"US CELLULAR",2014,12,ASDASDASDM-G900RZW123UASDASDASDC,9
"US CELLULAR",2014,12,ASDASDASDM-N910RZKEUASDASDASDC,4
"US CELLULAR",2014,12,ASDASDASDM-T53ASDRYK123UASDASDASDC,1
"US CELLULAR",2014,12,ASDASDASDM-T80ASDRTASDASDASD123UASDASDASDC,1
VERIZON,2014,12,ASDASDASDCH-I200ZK123VZW,1
VERIZON,2014,12,ASDASDASDCH-I200ZKPVZW,1
VERIZON,2014,12,ASDASDASDCH-I500RK123VZW,1
VERIZON,2014,12,ASDASDASDCH-I535MBBVZW,9
VERIZON,2014,12,ASDASDASDCH-I535MBPVZW,1
VERIZON,2014,12,ASDASDASDCH-I535RWBVZW,9
VERIZON,2014,12,ASDASDASDCH-I535ZKBVZW,4
VERIZON,2014,12,ASDASDASDCH-I5QWE5ZB123VZW,5
VERIZON,2014,12,ASDASDASDCH-I5QWE5ZK123VZW,14
VERIZON,2014,12,ASDASDASDCH-I5QWE5ZW123VZW,17
VERIZON,2014,12,ASDASDASDCH-I605MASDASDASD123VZW,2
VERIZON,2014,12,ASDASDASDCH-I605TASDASDASD123VZW,5
VERIZON,2014,12,ASDASDASDCH-I605ZW123VZW,2
VERIZON,2014,12,ASDASDASDCH-IASD05MK123VZW,2
VERIZON,2014,12,ASDASDASDCH-IQWE35ZK123VZW,2
VERIZON,2014,12,ASDASDASDCH-U365H123123VZW,1
VERIZON,2014,12,ASDASDASDM-G900VZD123VZW,7
VERIZON,2014,12,ASDASDASDM-G900VZK123VZW,81
VERIZON,2014,12,ASDASDASDM-G900VZW123VZW,59
VERIZON,2014,12,ASDASDASDM-GASD30VMB123VZW,3
VERIZON,2014,12,ASDASDASDM-N900VZKEVZW,23
VERIZON,2014,12,ASDASDASDM-N900VZWEVZW,8
VERIZON,2014,12,ASDASDASDM-N910VZKEVZW,47
VERIZON,2014,12,ASDASDASDM-N910VZWEVZW,38
VERIZON,2014,12,ASDASDASDM-P905VZK123VZW,1
VERIZON,2014,12,ASDASDASDM-T53ASDVYK123VZW,1
VERIZON,2014,12,ASDASDASDM-TASD0ASDVZW123VZW,3
"VIRGIN MOBILE",2014,12,ASDASDASDM-G900PZW123VMU,4
"VIRGIN MOBILE",2014,12,ASDASDASDPH-L300ZASDASDASD123VMU,1
"VIRGIN MOBILE",2014,12,ASDASDASDPH-LASD10RWBVMU,2
"VIRGIN MOBILE",2014,12,ASDASDASDPH-M8QWE0MB123VMU,6
Other,2014,12,ASDASDASDCH-LASD10MBBX123R,1
Other,2014,12,ASDASDASDM-P6000ZKVX123R,10
Other,2014,12,ASDASDASDM-P6000ZWYX123R,1
Other,2014,12,ASDASDASDM-P9000ZKVX123R,11
Other,2014,12,ASDASDASDM-P9000ZWFX123R,1
Other,2014,12,ASDASDASDM-P9000ZWVX123R,1
Other,2014,12,ASDASDASDM-R3500ZK123X123R,2
Other,2014,12,ASDASDASDM-R3810Z123123X123R,1
Other,2014,12,ASDASDASDM-R3810ZK123X123R,1
Other,2014,12,ASDASDASDM-R3820ZK123X123R,1
Other,2014,12,ASDASDASDM-T110NDW123X123R,29
Other,2014,12,ASDASDASDM-T110NYK123X123R,19
Other,2014,12,ASDASDASDM-T2105GY123X123R,6
Other,2014,12,ASDASDASDM-T2105GYYX123R,5
Other,2014,12,ASDASDASDM-T210RGNYX123R,23
Other,2014,12,ASDASDASDM-T210RGRASDASDASDX123R,1
Other,2014,12,ASDASDASDM-T210RGRYX123R,1
Other,2014,12,ASDASDASDM-T210RMKYX123R,2
Other,2014,12,ASDASDASDM-T210RZWYX123R,4
Other,2014,12,ASDASDASDM-T230NYK123X123R,58
Other,2014,12,ASDASDASDM-T230NZW123X123R,113
Other,2014,12,ASDASDASDM-T230NZWASDASDASDX123R,16
Other,2014,12,ASDASDASDM-T3100GNYX123R,1
Other,2014,12,ASDASDASDM-T3100ZWASDASDASDX123R,5
Other,2014,12,ASDASDASDM-T3100ZWYX123R,8
Other,2014,12,ASDASDASDM-T320NZK123X123R,35
Other,2014,12,ASDASDASDM-T320NZW123X123R,5
Other,2014,12,ASDASDASDM-T330NYK123X123R,26
Other,2014,12,ASDASDASDM-T330NZW123X123R,11
Other,2014,12,ASDASDASDM-T520NZK123X123R,2
Other,2014,12,ASDASDASDM-T520NZW123X123R,2
Other,2014,12,ASDASDASDM-T530NYK123X123R,78
Other,2014,12,ASDASDASDM-T530NZW123X123R,55
Other,2014,12,ASDASDASDM-T800NTASDASDASD123X123R,23
Other,2014,12,ASDASDASDM-T800NTASDASDASDEX123R,19
Other,2014,12,ASDASDASDM-T800NZW123X123R,22
Other,2014,12,ASDASDASDM-T9000ZK123X123R,6
Other,2014,12,ASDASDASDM-T9000ZKCX123R,3
Other,2014,12,ASDASDASDM-T9000ZW123X123R,8
Other,2014,12,ASDASDASDM-TASD00NTASDASDASD123X123R,6
Other,2014,12,ASDASDASDM-TASD00NZW123X123R,15
Other,2014,12,GT-N5110NKYX123R,1
Other,2014,12,GT-N5110ZWYX123R,6
Other,2014,12,GT-N8013E123YX123R,5
Other,2014,12,GT-N8013ZWYX123R,5
Other,2014,12,GT-P3113TASDASDASDASDASDASDX123R,1
Other,2014,12,GT-P3113TASDASDASDYX123R,3
Other,2014,12,GT-P5113TASDASDASDYX123R,6
Other,2014,12,GT-P5210GNYX123R,6
Other,2014,12,GT-P5210ZWASDASDASDX123R,4
Other,2014,12,GT-P5210ZWUX123R,1
Other,2014,12,GT-P5210ZWYX123R,5
Other,2014,12,GT-PASD510UWYX123B,1
SPRINT,2014,12,ASDASDASDM-G860PZB123ASDASDASDPR,7
SPRINT,2014,12,ASDASDASDM-G860PZR123ASDASDASDPR,18
SPRINT,2014,12,ASDASDASDM-G900PZD123ASDASDASDPR,13
SPRINT,2014,12,ASDASDASDM-G900PZK123ASDASDASDPR,42
SPRINT,2014,12,ASDASDASDM-G900PZW123ASDASDASDPR,23
SPRINT,2014,12,ASDASDASDM-N900PZKEASDASDASDPR,13
SPRINT,2014,12,ASDASDASDM-N900PZWEASDASDASDPR,11
SPRINT,2014,12,ASDASDASDM-N910PZKEASDASDASDPR,28
SPRINT,2014,12,ASDASDASDM-N910PZWEASDASDASDPR,22
SPRINT,2014,12,ASDASDASDM-N915PZKEASDASDASDPR,7
SPRINT,2014,12,ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR,46
SPRINT,2014,12,ASDASDASDM-T21ASDASDASDASDZW123ASDASDASDPR,1
SPRINT,2014,12,ASDASDASDM-T23ASDPYK123ASDASDASDPR,14
SPRINT,2014,12,ASDASDASDM-T80ASDPTASDASDASD123ASDASDASDPR,3
SPRINT,2014,12,ASDASDASDPH-L300ZASDASDASD123ASDASDASDPR,1
SPRINT,2014,12,ASDASDASDPH-L520ZK123ASDASDASDPR,1
SPRINT,2014,12,ASDASDASDPH-L520ZW123ASDASDASDPR,1
SPRINT,2014,12,ASDASDASDPH-L600ZW123ASDASDASDPR,1
SPRINT,2014,12,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,3
SPRINT,2014,12,ASDASDASDPH-L900ZW123ASDASDASDPR,5
SPRINT,2014,12,ASDASDASDPH-LASD10MBBASDASDASDPR,5
SPRINT,2014,12,ASDASDASDPH-LASD10RWBASDASDASDPR,9
SPRINT,2014,12,ASDASDASDPH-LASD10ZPBASDASDASDPR,1
SPRINT,2014,12,ASDASDASDPH-LASD20ZB123ASDASDASDPR,3
SPRINT,2014,12,ASDASDASDPH-LASD20ZK123ASDASDASDPR,10
SPRINT,2014,12,ASDASDASDPH-LASD20ZP123ASDASDASDPR,1
SPRINT,2014,12,ASDASDASDPH-LASD20ZW123ASDASDASDPR,13
T-MOBILE,2015,1,ASDASDASDGH-M819ZK123TMB,3
T-MOBILE,2015,1,ASDASDASDGH-M919RW123TMB,3
T-MOBILE,2015,1,ASDASDASDGH-M919ZK123TMB,21
T-MOBILE,2015,1,ASDASDASDGH-M919ZW123TMB,39
T-MOBILE,2015,1,ASDASDASDGH-T399DN123TMB,4
T-MOBILE,2015,1,ASDASDASDGH-T599D123123TMB,1
T-MOBILE,2015,1,ASDASDASDGH-T599E123123TMB,7
T-MOBILE,2015,1,ASDASDASDGH-T6ASD9DBBTMB,1
T-MOBILE,2015,1,ASDASDASDGH-T889TASDASDASD123TMB,2
T-MOBILE,2015,1,ASDASDASDGH-T889ZW123TMB,3
T-MOBILE,2015,1,ASDASDASDGH-T989123123BTMB,2
T-MOBILE,2015,1,ASDASDASDGH-T999MB123TMB,5
T-MOBILE,2015,1,ASDASDASDGH-T999RW123TMB,7
T-MOBILE,2015,1,ASDASDASDGH-T999ZW123TMB,4
T-MOBILE,2015,1,ASDASDASDGH-TQWE99M123WTMB,1
T-MOBILE,2015,1,ASDASDASDM-G386TRK123TMB,15
T-MOBILE,2015,1,ASDASDASDM-G386TZK123TMB,16
T-MOBILE,2015,1,ASDASDASDM-G900TRK123TMB,3
T-MOBILE,2015,1,ASDASDASDM-G900TZD123TMB,4
T-MOBILE,2015,1,ASDASDASDM-G900TZK123TMB,46
T-MOBILE,2015,1,ASDASDASDM-G900TZW123TMB,45
T-MOBILE,2015,1,ASDASDASDM-N900TZKETMB,20
T-MOBILE,2015,1,ASDASDASDM-N900TZWETMB,8
T-MOBILE,2015,1,ASDASDASDM-N910TZKETMB,44
T-MOBILE,2015,1,ASDASDASDM-N910TZWETMB,26
T-MOBILE,2015,1,ASDASDASDM-N915TZKETMB,9
T-MOBILE,2015,1,ASDASDASDM-P60ASDTZKETMB,3
T-MOBILE,2015,1,ASDASDASDM-T33ASDTZW123TMB,2
TRACFONE,2015,1,ASDASDASDCH-ASDASDASD968MBBTFN,5
TRACFONE,2015,1,ASDASDASDM-ASDASDASD9ASD5LZK123TFN,5
TRACFONE,2015,1,ASDASDASDM-ASDASDASDASD65CZ123123TFN,1
"US CELLULAR",2015,1,ASDASDASDCH-R530MBBUASDASDASDC,3
"US CELLULAR",2015,1,ASDASDASDCH-R530RW123UASDASDASDC,2
"US CELLULAR",2015,1,ASDASDASDCH-R960ZK123UASDASDASDC,3
"US CELLULAR",2015,1,ASDASDASDCH-R9ASD0ZK123UASDASDASDC,6
"US CELLULAR",2015,1,ASDASDASDCH-R9ASD0ZW123UASDASDASDC,3
"US CELLULAR",2015,1,ASDASDASDM-G800RZK123UASDASDASDC,1
"US CELLULAR",2015,1,ASDASDASDM-G900RZD123UASDASDASDC,4
"US CELLULAR",2015,1,ASDASDASDM-G900RZK123UASDASDASDC,7
"US CELLULAR",2015,1,ASDASDASDM-G900RZW123UASDASDASDC,6
"US CELLULAR",2015,1,ASDASDASDM-N900RZKEUASDASDASDC,2
"US CELLULAR",2015,1,ASDASDASDM-N910RZKEUASDASDASDC,1
"US CELLULAR",2015,1,ASDASDASDM-T53ASDRYK123UASDASDASDC,1
VERIZON,2015,1,ASDASDASDCH-I535MBBVZW,5
VERIZON,2015,1,ASDASDASDCH-I535MBPVZW,4
VERIZON,2015,1,ASDASDASDCH-I535RWBVZW,4
VERIZON,2015,1,ASDASDASDCH-I535ZNBVZW,1
VERIZON,2015,1,ASDASDASDCH-I5QWE5ZB123VZW,2
VERIZON,2015,1,ASDASDASDCH-I5QWE5ZK123VZW,16
VERIZON,2015,1,ASDASDASDCH-I5QWE5ZN123VZW,1
VERIZON,2015,1,ASDASDASDCH-I5QWE5ZW123VZW,11
VERIZON,2015,1,ASDASDASDCH-I605TASDASDASD123VZW,4
VERIZON,2015,1,ASDASDASDCH-I605ZW123VZW,3
VERIZON,2015,1,ASDASDASDCH-I905MASDASDASD123VZW,1
VERIZON,2015,1,ASDASDASDCH-IQWE35ZK123VZW,6
VERIZON,2015,1,ASDASDASDM-G900VZD123VZW,5
VERIZON,2015,1,ASDASDASDM-G900VZK123VZW,60
VERIZON,2015,1,ASDASDASDM-G900VZW123VZW,42
VERIZON,2015,1,ASDASDASDM-GASD30VMB123VZW,3
VERIZON,2015,1,ASDASDASDM-N900VWDEVZW,1
VERIZON,2015,1,ASDASDASDM-N900VZKEVZW,16
VERIZON,2015,1,ASDASDASDM-N900VZWEVZW,16
VERIZON,2015,1,ASDASDASDM-N910VZKEVZW,49
