carrier	device_model	MONTHNAME(DeviceRegistration.registration_date)	YEAR(DeviceRegistration.registration_date)	COUNT(*)
	DV218123GB/X123123	December	2013	1
	DV218123GW/X123123	December	2013	1
	DV31ASD123EG/X123123	December	2013	1
	DV328123GW/X123123	December	2013	1
	DV330123EB/X123123	December	2013	1
	DV330123EW/X123123	December	2013	1
	DV330123GB/X123123	December	2013	1
	DV330123GW/X123123	December	2013	1
	DV331123GW/X123123	December	2013	1
	DV339123EW/X123C	December	2013	1
	DV33ASD123GR/X123123	December	2013	1
	DV350123ER/X123123	December	2013	1
	DV350123EW/X123123	December	2013	1
	DV350123GP/X123123	December	2013	1
	DV365GTBGWR/1233	December	2013	1
	DV393ETP123WR/1231	December	2013	1
	DV395ETP123WR/1231	December	2013	1
	DV3C6BGW/X123123	December	2013	1
	DV50F91238GVW/1232	December	2013	1
	DV50F9123ASDEVP/1232	December	2013	1
	DV50F9123ASDEVW/1232	December	2013	1
	DV5QWE51123EW/X123123	December	2013	1
	DV5QWE51123GW/X123123	December	2013	1
	DVD-1080P8/X123123	December	2013	1
	DVD-1080P9/X123123	December	2013	1
	DVD-1080PASD/X123123	December	2013	1
	DVD-123R650/X123123	December	2013	1
	DVD-131/X123123	December	2013	1
	DVD-ASD09/X123123	December	2013	1
	DVD-ASDASDASD221/X123123	December	2013	1
	DVD-C350/X123123	December	2013	1
	DVD-C500/X123123	December	2013	1
	DVD-F1080/X123123	December	2013	1
	DVD-H1080R/X123X	December	2013	1
	DVD-HD860/X123123	December	2013	1
	DVD-HD8ASD0/X123123	December	2013	1
	DVD-HD960/X123123	December	2013	1
	DVD-L300123/X123123	December	2013	1
	DVD-M101/X123123	December	2013	1
	DVD-M301/X123123	December	2013	1
	DVD-P2QWE1/X123123	December	2013	1
	DVD-P3QWE1/X123123	December	2013	1
	DVD-QWE03	December	2013	1
	DVD-R120/123X123123	December	2013	1
	DVD-R120/X123123	December	2013	1
	DVD-R135/X123123	December	2013	1
	DVD-V1000	December	2013	1
	DVD-V1000/X123123	December	2013	1
	DVD-V2000/X123123	December	2013	1
	DVD-V3500/X123123	December	2013	1
	DVD-V5500/X123123	December	2013	1
	DVD-V8600/X123123	December	2013	1
	DVD-VQWE600/X123123	December	2013	1
	DVD-VQWE600123/X123123	December	2013	1
	DVD-VR320/X123123	December	2013	1
	DVD-VR330/X123123	December	2013	1
	DVD-VR35ASD/X123123	December	2013	1
	DVD-VR3QWE5/X123123	December	2013	1
	DVD1080/X123123	December	2013	1
	DVQWE09123EW/X123123	December	2013	1
	DVQWE19123EU/X123123	December	2013	1
	DVQWE19123EW/X123123	December	2013	1
	DVQWE2H5000GW/1233	December	2013	1
	DVQWE2H5200EF/1233	December	2013	1
	DVQWE2H5200EP/1233	December	2013	1
	DVQWE31123EP/X123123	December	2013	1
	DVQWE31123EW/X123123	December	2013	1
	DVQWE33ETGJWR/1231	December	2013	1
	DVQWE56EWHDWR/123123	December	2013	1
	DVQWE5ASDGVGASDASDASDGR/123123	December	2013	1
	DVQWE5HASD000EW/1232	December	2013	1
	DVQWE5HASD200GW/1232	December	2013	1
	DVQWEASD6ETH123WR/1231	December	2013	1
	DVQWEQWE8123EP/X123123	December	2013	1
	DVQWEQWE8123EW/X123123	December	2013	1
	DVQWEQWE8123GW/X123123	December	2013	1
	DW80F600UTB/123123	December	2013	1
	DWASD933LR123BB/123123	December	2013	1
	EB-B600BUBEASDASDASDT123	December	2013	1
	EB-B800BZBEBVZ	December	2013	1
	EB-BG900BBUASDASDASDT123	December	2013	1
	EB-H1J9VM123GASDASDASDT123	December	2013	1
	EB-L11232GB123BASDASDASDTD	December	2013	1
	EB-L1DASDIB123BASDASDASDTD	December	2013	1
	EB-L1G6LL123BX123R	December	2013	1
	EB-L1G6LL123GASDASDASDT123	December	2013	1
	EB-L1G6LLZBX123R	December	2013	1
	EB50QWEQWE65L123BASDASDASDTD	December	2013	1
	EB50QWEQWE65V123BASDASDASDTD	December	2013	1
	EB50QWEQWE65VUBASDASDASDTD	December	2013	1
	EB5ASD5152V123BASDASDASDTD	December	2013	1
	EBQWE2QWE255V123BASDASDASDTD	December	2013	1
	EBQWE8QWE659V123BASDASDASDTD	December	2013	1
	EBQWE8QWE659YZBASDASDASDTD	December	2013	1
	EC-123Q100ZBPBUASDASDASD	December	2013	1
	EC-ASDASDASD85ZZBB123/E1	December	2013	1
	EC-ASDASDASDH100ZBPBUASDASDASD	December	2013	1
	EC-ASDASDASDH100ZBPRUASDASDASD	December	2013	1
	EC-ASDASDASDL201ASDASDASDB123/UASDASDASD	December	2013	1
	EC-ASDASDASDL20212301KUASDASDASD	December	2013	1
	EC-ASDASDASDL202ASDASDASDBP/UASDASDASD	December	2013	1
	EC-ASDASDASDL202UBP/UASDASDASD	December	2013	1
	EC-ASDASDASDL600ZBPBUASDASDASD	December	2013	1
	EC-ASDASDASDL605ZBPUUASDASDASD	December	2013	1
	EC-ASDASDASDL620123BP/UASDASDASD	December	2013	1
	EC-ASDASDASDL620RBP/UASDASDASD	December	2013	1
	EC-ASDASDASDLQWE20123BP/UASDASDASD	December	2013	1
	EC-ASDASDASDLQWE20BBP/UASDASDASD	December	2013	1
	EC-ASDASDASDT150FBPBUASDASDASD	December	2013	1
	EC-ASDASDASDT150FBPWUASDASDASD	December	2013	1
	EC-ASDASDASDTASD6ZZBPBUASDASDASD	December	2013	1
	EC-BL105ASDASDASDB123/UASDASDASD	December	2013	1
	EC-DV100ZBPBUASDASDASD	December	2013	1
	EC-DV150FBPLUASDASDASD	December	2013	1
	EC-DV300FBPBUASDASDASD	December	2013	1
	EC-HZ30WZBDBUASDASDASD	December	2013	1
	EC-I85ZZBB123/UASDASDASD	December	2013	1
	EC-I85ZZRB123/UASDASDASD	December	2013	1
	EC-L100ZBB123/UASDASDASD	December	2013	1
	EC-L100ZRB123/UASDASDASD	December	2013	1
	EC-NV11ZBB123/UASDASDASD	December	2013	1
	EC-PL200ZBPRUASDASDASD	December	2013	1
	EC-PL210ZBPASDASDASDUASDASDASD	December	2013	1
	EC-TL205ZBMASDASDASDUASDASDASD	December	2013	1
	EC-TL205ZBPASDASDASDUASDASDASD	December	2013	1
	EC-TL205ZBPEUASDASDASD	December	2013	1
	EC-TL210ZBDRUASDASDASD	December	2013	1
	EC-TL220ZBPRUASDASDASD	December	2013	1
	EC-TL225ZBPLUASDASDASD	December	2013	1
	EC-TL225ZBPOUASDASDASD	December	2013	1
	EC-WB1100BPRUASDASDASD	December	2013	1
	EC-WB150FBPBUASDASDASD	December	2013	1
	EC-WB30FZBPBUASDASDASD	December	2013	1
	EC-WB350FBPUUASDASDASD	December	2013	1
	EC-WBASD00ZBPBUASDASDASD	December	2013	1
	ECASDASDASD-M981BEGASDASDASDT123	December	2013	1
	EDD-ASDASDASD20JWEGASDASDASDT123	December	2013	1
	EE-CP905UBEGUJ	December	2013	1
	EE-CP905UWEGUJ	December	2013	1
	EEB-EI1CB123GASDASDASDT123	December	2013	1
	EF-BN510BASDASDASDEGUJ	December	2013	1
	EF-BP900BBEGUJ	December	2013	1
	EF-BP900BWEGUJ	December	2013	1
	EF-BT210BASDASDASDEGUJ	December	2013	1
	EF-BT230WBEGUJ	December	2013	1
	EF-CI950BBEASDASDASDT123	December	2013	1
	EF-CN910BCEASDASDASDT123	December	2013	1
	EF-MI950BBEASDASDASDT123	December	2013	1
	EFC-1H8NGECX123R	December	2013	1
	EHASDASDASD60123NNBEBASDASDASDTD	December	2013	1
	EHASDASDASD60123NNBEGASDASDASDT2	December	2013	1
	EHASDASDASDASD1123VNASDASDASDEGASDASDASDT123	December	2013	1
	EJ-CT800U123EGUJ	December	2013	1
	EJ-PN910BBEASDASDASDT123	December	2013	1
	EK-GC200ZK123X123R	December	2013	1
	EK-GC200ZW123X123R	December	2013	1
	EO-HASDASDASD1303LEASDASDASDT1	December	2013	1
	EO-HASDASDASD3303WEASDASDASDT123	December	2013	1
	EP-T12310JWEQASDASDASDT123	December	2013	1
	EP-T12320JWEUASDASDASDT123	December	2013	1
	ET-123UDM6BEBX123R	December	2013	1
	ET-ASDASDASD100EBEGASDASDASDT123	December	2013	1
	ET-DQ11Y1WEASDASDASDT123	December	2013	1
	ET-G900VMK123VZW	December	2013	1
	ET-H10F123UWEASDASDASDT123	December	2013	1
	ET-H10F123UWEGUJ	December	2013	1
	ET-MP900DBEGUJ	December	2013	1
	ET-MP900DWEGUJ	December	2013	1
	ET123-U90JBEBX123R	December	2013	1
	ET123-U90JWEBX123R	December	2013	1
	ET1230U60JBEBASDASDASDTD	December	2013	1
	ET1230U60JBEGASDASDASDT123	December	2013	1
	ET1230U61JBEGASDASDASDT123	December	2013	1
	ET1230U80JBEBASDASDASDTD	December	2013	1
	EV-NX1000BFWUASDASDASD	December	2013	1
	EV-NX2000BGWUASDASDASD	December	2013	1
	EV-NX200ZB123BUASDASDASD	December	2013	1
	EV-NX300ZBASDASDASDVUASDASDASD	December	2013	1
	EV-NX30ZZBGBUASDASDASD	December	2013	1
	FE-R300ASDASDASDB/X123123	December	2013	1
	FE-R300ASDASDASDX/X123123	December	2013	1
	FPT589QWEWX/X123123	December	2013	1
	FTQ30ASDNWGX/X123123	December	2013	1
	FTQ353IWUX/X123123	December	2013	1
	FTQ38ASDLWGX/X123123	December	2013	1
	GASDASDASD1ASDMASDASDASDASDASDASDASDASDASD	December	2013	1
	GASDASDASDI1ASDVASDASDASDASDASDASD	December	2013	1
	GD1ASDNASDASDASDASDASDASDASDASDASD	December	2013	1
	GH1ASD123ASDASDASDBBY	December	2013	1
	GT-I9000HK123BMC	December	2013	1
	GT-P1010CW123B123L	December	2013	1
	GX-10	December	2013	1
	HCLQWEASD15WBX/X123123	December	2013	1
	HCLQWEASD15WX/X123123	December	2013	1
	HCMQWE216WX/X123123	December	2013	1
	HCPQWE363WX/X123123	December	2013	1
	HCPQWEASD52WX/X123123	December	2013	1
	HL61123650C1FXZ123	December	2013	1
	HL61123ASD501231FXZ123	December	2013	1
	HL6ASD123ASD501231FXZ123	December	2013	1
	HLASDASDASD5086WX/X123123	December	2013	1
	HLASDASDASD508ASDWX/X123123	December	2013	1
	HLASDASDASD5686WX/X123123	December	2013	1
	HLASDASDASD568ASDWX/X123123	December	2013	1
	HLASDASDASD56ASD9WX/X123123	December	2013	1
	HLASDASDASD618ASDWX/X123123	December	2013	1
	HLASDASDASD6ASD6ASDWX/X123123	December	2013	1
	HLASDASDASDQWE266WX/X123123	December	2013	1
	HLASDASDASDQWE6ASD6ASDASDASDX/X123123	December	2013	1
	HLK506WX/X123123	December	2013	1
	HLN5065W1X/X123123	December	2013	1
	HLN50ASDWX/X123123	December	2013	1
	HLN56ASDWX/X123123	December	2013	1
	HLN61ASDWX/X123123	December	2013	1
	HLNQWE6ASDWX/X123123	December	2013	1
	HLP5063WX/X123123	December	2013	1
	HLP5085WX/X123123	December	2013	1
	HLP5663WX/X123123	December	2013	1
	HLPQWE663WX/X123123	December	2013	1
	HLPQWE66ASDWX/X123123	December	2013	1
	HLPQWE6ASDQWEWX/X123123	December	2013	1
	HLR506ASDWX/X123123	December	2013	1
	HLR566ASDW123X/X123123	December	2013	1
	HLR566ASDWX/X123123	December	2013	1
	HLR56ASD8WX/X123123	December	2013	1
	HLR61ASD8WX/X123123	December	2013	1
	HLRQWE266WX/X123123	December	2013	1
	HLRQWE66ASDW123X/X123123	December	2013	1
	HLRQWE66ASDW1X/X123123	December	2013	1
	HLRQWE66ASDWX/X123123	December	2013	1
	HLT50ASD6ASDASDASDX/X123123	December	2013	1
	HLT568ASDASDASDASD123X/X123123	December	2013	1
	HLT56ASD5ASDASDASDX/X123123	December	2013	1
	HLT56ASD6ASDASDASDX/X123123	December	2013	1
	HLT6156WX/X123123	December	2013	1
	HLT6189ASDASDASDX/X123123	December	2013	1
	HLT61ASD6ASDASDASDX/X123123	December	2013	1
	HLTQWE6ASD5ASDASDASDX/X123123	December	2013	1
	HMX-F90BN/X123123	December	2013	1
	HMX-H100NM/X123123	December	2013	1
	HMX-H200BN/X123123	December	2013	1
	HMX-H300BN/X123123	December	2013	1
	HMX-R10BN/X123C	December	2013	1
	HMX-W300YN/X123123	December	2013	1
	HPASDASDASD5053X/X123123	December	2013	1
	HPASDASDASD50ASD3X/X123123	December	2013	1
	HPASDASDASDQWE233X/X123123	December	2013	1
	HPASDASDASDQWE253X/X123123	December	2013	1
	HPPQWE261X/X123123	December	2013	1
	HPR5012X/X123123	December	2013	1
	HPT505QWEX/X123123	December	2013	1
	HPT506QWEX/X123123	December	2013	1
	HPTQWE23QWEX/X123123	December	2013	1
	HPTQWE25QWEX/X123123	December	2013	1
	HPTQWE26QWEX/X123123	December	2013	1
	HT-123ASDASDASDASD20ASDASDASDT/X123123	December	2013	1
	HT-123ASDASDASDASD30ASDASDASDT/X123123	December	2013	1
	HT-BD1250T/X123123	December	2013	1
	HT-BD2T/X123123	December	2013	1
	HT-BD3252T/X123123	December	2013	1
	HT-BDASD200T/X123123	December	2013	1
	HT-C550/X123123	December	2013	1
	HT-C5500/X123123	December	2013	1
	HT-C650W/X123123	December	2013	1
	HT-C6600/X123123	December	2013	1
	HT-C6900W/X123123	December	2013	1
	HT-C6930W/X123123	December	2013	1
	HT-C6ASD30W/X123123	December	2013	1
	HT-D550/Z123	December	2013	1
	HT-D5500/Z123	December	2013	1
	HT-D6500W/Z123	December	2013	1
	HT-DASDASDASD610	December	2013	1
	HT-DASDASDASD610BT/X123123	December	2013	1
	HT-DL200P	December	2013	1
	HT-DQWE500/Z123	December	2013	1
	HT-E5QWE00/Z123	December	2013	1
	HT-E6500W/Z123	December	2013	1
	HT-EM5QWEC/Z123	December	2013	1
	HT-EMQWE5/Z123	December	2013	1
	HT-F5500W/Z123	December	2013	1
	HT-F6500W/Z123	December	2013	1
	HT-F9ASD30W/Z123	December	2013	1
	HT-FMQWE5/Z123	December	2013	1
	HT-FQWE500/Z123	December	2013	1
	HT-H5500W/Z123	December	2013	1
	HT-H6500WM/Z123	December	2013	1
	HT-HQWE500/Z123	December	2013	1
	HT-P38T/X123C	December	2013	1
	HT-P38TH/X123123	December	2013	1
	HT-QASD0T/X123123	December	2013	1
	HT-QQWE0T/X123123	December	2013	1
	HT-TQ85T/X123123	December	2013	1
	HT-TXASD5T/X123123	December	2013	1
	HT-TZ312T/X123123	December	2013	1
	HT-WASDASDASD1G/X123123	December	2013	1
	HT-X200T/X123123	December	2013	1
	HT-X50T/X123123	December	2013	1
	HT-XASD0T/X123123	December	2013	1
	HT-XQWE0T	December	2013	1
	HT-XQWE0T/X123123	December	2013	1
	HT-Z310T/X123123	December	2013	1
	HT-Z320T/X123123	December	2013	1
	HT-Z510T/X123123	December	2013	1
	HTDB600TH/X123123	December	2013	1
	HW-C560ASDASDASD/X123123	December	2013	1
	HW-CQWE50/X123123	December	2013	1
	HW-D551/Z123	December	2013	1
	HW-DASD000/Z123	December	2013	1
	HW-E350/Z123	December	2013	1
	HW-EQWE50/Z123	December	2013	1
	HW-EQWE50C/Z123	December	2013	1
	HW-F355/Z123	December	2013	1
	HW-F550/Z123	December	2013	1
	HW-FASD50/Z123	December	2013	1
	HW-FMQWE5/Z123	December	2013	1
	HW-FMQWE5C/Z123	December	2013	1
	HW-FQWE50/Z123	December	2013	1
	HW-HASD500/Z123	December	2013	1
	HW-HM55C/Z123	December	2013	1
	HW-HMQWE5/Z123	December	2013	1
	HW-HMQWE5C/Z123	December	2013	1
	I60ASD	December	2013	1
	LASDASDASD19CLZASDASDASDFV/Z123	December	2013	1
	LASDASDASD19DOWASDASDASDASDASDASD/X123123	December	2013	1
	LASDASDASD19GASDASDASDEASDASDASDBY/X123123	December	2013	1
	LASDASDASD19H123BKB/X123123	December	2013	1
	LASDASDASD19H123WKB2/X123123	December	2013	1
	LASDASDASD19H123WKBY/X123123	December	2013	1
	LASDASDASD19MBPXFV/X123123	December	2013	1
	LASDASDASD19MEBASDASDASDBD/X123123	December	2013	1
	LASDASDASD19MEBASDASDASDBZ/X123123	December	2013	1
	LASDASDASD19MEWASDASDASDFJ/X123123	December	2013	1
	LASDASDASD19MEWASDASDASDFY/X123123	December	2013	1
	LASDASDASD19MEWASDASDASDFYX123123	December	2013	1
	LASDASDASD19MJQKASDASDASDB/X123123	December	2013	1
	LASDASDASD19MY123KBB/X123123	December	2013	1
	LASDASDASD19PEBASDASDASDFV/X123123	December	2013	1
	LASDASDASD19PEWASDASDASDFV/X123123	December	2013	1
	LASDASDASD1ASDH123123JBJ/X123123	December	2013	1
	LASDASDASD1ASDH123123KB/X123123	December	2013	1
	LASDASDASD1ASDH123BKBJ/X123123	December	2013	1
	LASDASDASD1ASDMEBASDASDASDBD/X123123	December	2013	1
	LASDASDASD20123300BASDASDASD/Z123	December	2013	1
	LASDASDASD20BRB123B/X123123	December	2013	1
	LASDASDASD20BRDBASDASDASDQ/X123123	December	2013	1
	LASDASDASD20BRDBBV/X123123	December	2013	1
	LASDASDASD20CMZKFV/Z123	December	2013	1
	LASDASDASD20H123WCBH/X123123	December	2013	1
	LASDASDASD20H123WCBQ/X123123	December	2013	1
	LASDASDASD20H123WCBQ/XX123	December	2013	1
	LASDASDASD20H123WCBY/X123123	December	2013	1
	LASDASDASD20MEWASDASDASDFV/X123123	December	2013	1
	LASDASDASD20MYKRFV/X123123	December	2013	1
	LASDASDASD20MYZKFV/X123123	December	2013	1
	LASDASDASD20TDNASDASDASDUV/Z123	December	2013	1
	LASDASDASD21BRB123B/X123123	December	2013	1
	LASDASDASD22123350HASDASDASD/Z123	December	2013	1
	LASDASDASD22123QVJFV/X123123	December	2013	1
	LASDASDASD22123QWJFV/X123123	December	2013	1
	LASDASDASD22B5HVFH/Z123	December	2013	1
	LASDASDASD22C300HASDASDASD/Z123	December	2013	1
	LASDASDASD22CBK123BV/Z123	December	2013	1
	LASDASDASD22CMKKFV/Z123	December	2013	1
	LASDASDASD22D300HY/Z123	December	2013	1
	LASDASDASD22DPWCBQ/X123123	December	2013	1
	LASDASDASD22MEHASDASDASDFJ/X123123	December	2013	1
	LASDASDASD22MEVASDASDASDFV/X123123	December	2013	1
	LASDASDASD22MEWASDASDASDFV/X123123	December	2013	1
	LASDASDASD22PEBASDASDASDFL/X123123	December	2013	1
	LASDASDASD22PUZKFVHZ123	December	2013	1
	LASDASDASD22TDNASDASDASDUV/Z123	December	2013	1
	LASDASDASD22TWHASDASDASDUV/Z123	December	2013	1
	LASDASDASD22WJWKBM/X123123	December	2013	1
	LASDASDASD23123300BASDASDASD/Z123	December	2013	1
	LASDASDASD23123550HASDASDASD/Z123	December	2013	1
	LASDASDASD23C350HASDASDASD/Z123	December	2013	1
	LASDASDASD23CFUKFY/Z123	December	2013	1
	LASDASDASD23CMZKFV/Z123	December	2013	1
	LASDASDASD23CMZKFV123UZ123	December	2013	1
	LASDASDASD23CMZKFZ/Z123	December	2013	1
	LASDASDASD23EFPKFKD/Z123	December	2013	1
	LASDASDASD23PUZKFV/Z123	December	2013	1
	LASDASDASD23WHUKFK/Z123	December	2013	1
	LASDASDASD26TDNASDASDASDUV/Z123	December	2013	1
	LASDASDASD2ASD123550HASDASDASD/Z123	December	2013	1
	LASDASDASD2ASD123ASD50DASDASDASD/Z123	December	2013	1
	LASDASDASD2ASDB350HASDASDASD/Z123	December	2013	1
	LASDASDASD2ASDEFHKUF/Z123	December	2013	1
	LASDASDASD2ASDEFHKUV/Z123	December	2013	1
	LASDASDASD2ASDEMNKUY/Z123	December	2013	1
	LASDASDASD2QWEB300EL/Z123	December	2013	1
	LASDASDASD2QWEBRB123B/X123123	December	2013	1
	LASDASDASD2QWEHUBCFJ/X123123	December	2013	1
	LASDASDASD2QWEHUBCFV/X123123	December	2013	1
	LASDASDASD2QWEHUCEFV/X123123	December	2013	1
	LASDASDASD2QWEKILKBQ/Z123	December	2013	1
	LASDASDASD2QWEKIQKFV/X123123	December	2013	1
	LASDASDASD2QWEKIQRBQ/X123C	December	2013	1
	LASDASDASD2QWEKIZKFV/Z123	December	2013	1
	LASDASDASD2QWEPTNASDASDASDF/Z123	December	2013	1
	LASDASDASD2QWEPUHKFV/Z123	December	2013	1
	LASDASDASD2QWETDNASDASDASDUV/Z123	December	2013	1
	LASDASDASD30HUBCB/X123123	December	2013	1
	LASDASDASD30HUXCB/X123123	December	2013	1
	LE19IASDASDASDBBQ	December	2013	1
	LE1ASDKASDASDASDBBHQ	December	2013	1
	LE1ASDKUBLK	December	2013	1
	LH55DMDPLG123/Z123	December	2013	1
	LHQWE6MGULBF/Z123	December	2013	1
	LN19123330J1DXZ123	December	2013	1
	LN19123QWE51C1DXZ123	December	2013	1
	LN221236501231DXZ123	December	2013	1
	LN22123QWE50C1DXZ123	December	2013	1
	LN26123QWE50C1DXZ123	December	2013	1
	LN26B360C5DXZ123	December	2013	1
	LN26C350D1DXZ123	December	2013	1
	LN32123300J1DXZ123	December	2013	1
	LN32123330J1DXZ123	December	2013	1
	LN32123330J1NXZ123	December	2013	1
	LN32123550P3FXZ123	December	2013	1
	LN321235QWE0P2DXZ123	December	2013	1
	LN32123QWE50C1DXZ123	December	2013	1
	LN32B360C5DXZ123	December	2013	1
	LN32B530PASDFXZ123	December	2013	1
	LN32B550K1FXZ123	December	2013	1
	LN32B650T1FXZ123	December	2013	1
	LN32B6QWE0R3FXZ123	December	2013	1
	LN32BQWE60B2DXZ123	December	2013	1
	LN32C350D1DXZ123	December	2013	1
	LN32C530F1FXZ123	December	2013	1
	LN32CQWE50E1DXZ123	December	2013	1
	LN32DQWE03E2DXZ123	December	2013	1
	LN32DQWE03EQWEDXZ123	December	2013	1
	LN32DQWE30G3DXZ123	December	2013	1
	LN32DQWE50G1DXZ123	December	2013	1
	LN3ASD123550P3FXZ123	December	2013	1
	LN3ASDB550K1FXZ123	December	2013	1
	LN3ASDB650T1FXZ123	December	2013	1
	LN3ASDD550K1FXZ123	December	2013	1
	LN52123530P1FXZ123	December	2013	1
	LN52123550P3FXZ123	December	2013	1
	LN52123580P6FXZ123	December	2013	1
	LN52123630M1FXZ123	December	2013	1
	LN521236501231FXZ123	December	2013	1
	LN52123850ASDASDASD1FXZ123	December	2013	1
	LN52123ASD50R1FXZ123	December	2013	1
	LN52B530PASDFXZ123	December	2013	1
	LN52B550K1FXZ123	December	2013	1
	LN52B6101235FXZ123	December	2013	1
	LN52B630N1FXZ123	December	2013	1
	LN52C530F1FXZ123	December	2013	1
	LN55123950D1FXZ123	December	2013	1
	LN55B650T1FXZ123	December	2013	1
	LN55B6QWE0R3FUZ123	December	2013	1
	LN55B6QWE0R3FXZ123	December	2013	1
	LN55C630K1FXZ123	December	2013	1
	LN55C650L1FXZ123	December	2013	1
	LN55CASD50R2FXZ123	December	2013	1
	LNASDASDASD1952WX/X123123	December	2013	1
	LNASDASDASD2352WX/X123123	December	2013	1
	LNASDASDASD2651DX/X123123	December	2013	1
	LNASDASDASD3251DX/X123123	December	2013	1
	LNASDASDASD3251DX/X123P	December	2013	1
	LNASDASDASDQWE051DX/X123123	December	2013	1
	LNASDASDASDQWE095DX/X123123	December	2013	1
	LNASDASDASDQWE0QWE1DX/X123123	December	2013	1
	LNASDASDASDQWE692DX/X123123	December	2013	1
	LNASDASDASDQWE695DX/X123123	December	2013	1
	LNASDASDASDQWE696DX/X123123	December	2013	1
	LNQWE0123500T1FXZ123	December	2013	1
	LNQWE0123550P3FXZ123	December	2013	1
	LNQWE0123630M1FXZ123	December	2013	1
	LNQWE01236501231FXZ123	December	2013	1
	LNQWE0123ASD50R1FXZ123	December	2013	1
	LNQWE0123QWE50C1DXZ123	December	2013	1
	LNQWE0B530PASDFXZ123	December	2013	1
	LNQWE0B550K1FXZ123	December	2013	1
	LNQWE0B630N1FXZ123	December	2013	1
	LNQWE0B650T1FXZ123	December	2013	1
	LNQWE0C530F1FXZ123	December	2013	1
	LNQWE0C550J1FXZ123	December	2013	1
	LNQWE0C630K1FXZ123	December	2013	1
	LNQWE0C630K1FXZC	December	2013	1
	LNQWE0C650L1FXZ123	December	2013	1
	LNQWE0D550K1FXZ123	December	2013	1
	LNQWE0D630M3FXZ123	December	2013	1
	LNQWE0E550FASDFXZ123	December	2013	1
	LNQWE6123500T1FXZ123	December	2013	1
	LNQWE6123530P1FXZ123	December	2013	1
	LNQWE6123550P3FXZ123	December	2013	1
	LNQWE61236501231FXZ123	December	2013	1
	LNQWE61236501231FXZC	December	2013	1
	LNQWE6123850ASDASDASD1FXZ123	December	2013	1
	LNQWE6123ASD50R1FXZ123	December	2013	1
	LNQWE6B500P3FXZ123	December	2013	1
	LNQWE6B530PASDFXZ123	December	2013	1
	LNQWE6B550K1FXZ123	December	2013	1
	LNQWE6B630N1FXZ123	December	2013	1
	LNQWE6B650T1FXZ123	December	2013	1
	LNQWE6B6QWE0R3FXZ123	December	2013	1
	LNQWE6BASD50U1FXZ123	December	2013	1
	LNQWE6C530F1FXZ123	December	2013	1
	LNQWE6C550J1FXZ123	December	2013	1
	LNQWE6C600F3FXZ123	December	2013	1
	LNQWE6C610N1FXZ123	December	2013	1
	LNQWE6C630K1FXZ123	December	2013	1
	LNQWE6C650L1FXZ123	December	2013	1
	LNQWE6D550K1FXZ123	December	2013	1
	LNQWE6D630M3FXZ123	December	2013	1
	LNR1550PX/X123123	December	2013	1
	LNR328WX/X123123	December	2013	1
	LNRQWE08DX/X123123	December	2013	1
	LNRQWE09DX/X123123	December	2013	1
	LNT1953HX/X123123	December	2013	1
	LNT1953HX/X123C	December	2013	1
	LNT2353HX/X123123	December	2013	1
	LNT23QWE2HX/X123123	December	2013	1
	LNT2632HX/X123123	December	2013	1
	LNT3253HX/X123123	December	2013	1
	LNT32QWE2HX/X123123	December	2013	1
	LNT3ASD5H123X/X123123	December	2013	1
	LNT5265FX/X123123	December	2013	1
	LNT52ASD1FX/X123123	December	2013	1
	LNTQWE053HX/X123123	December	2013	1
	LNTQWE061FX/X123123	December	2013	1
	LNTQWE065FX/X123123	December	2013	1
	LNTQWE066FX/X123123	December	2013	1
	LNTQWE0ASD1FX/X123123	December	2013	1
	LNTQWE0QWE2HX/X123123	December	2013	1
	LNTQWE661FX/X123123	December	2013	1
	LNTQWE661FX/X123P	December	2013	1
	LNTQWE665FX/X123123	December	2013	1
	LNTQWE6QWE2HX/X123123	December	2013	1
	LT2ASD123550ND/Z123	December	2013	1
	LT2QWEC550ND/Z123	December	2013	1
	LTN1535X/X123123	December	2013	1
	LTN226WX/X123123	December	2013	1
	LTP15QWE5X/X123123	December	2013	1
	LTP22ASDWX/X123123	December	2013	1
	ME1ASD9KFETASDASDASDR/123123	December	2013	1
	MH1ASDNASDASDASDASDASDASDASDASDASD	December	2013	1
	MJ19123ASDASDASDASDASDASDB	December	2013	1
	MJ19EASDASDASDKB	December	2013	1
	MJ1ASD123ASDASDASDASDASDASDBY	December	2013	1
	MJ1ASDCASDASDASDKB	December	2013	1
	ML-1210/L123R	December	2013	1
	ML-1210/X123123	December	2013	1
	ML-1665/X123123	December	2013	1
	ML-1865W/X123123	December	2013	1
	ML-1865W/XBG	December	2013	1
	ML-1ASDQWE0/X123123	December	2013	1
	ML-2010/X123123	December	2013	1
	ML-2152W/X123123	December	2013	1
	ML-2250/X123123	December	2013	1
	ML-2252W/X123123	December	2013	1
	ML-2510/X123123	December	2013	1
	ML-2525/X123123	December	2013	1
	ML-2525W/X123123	December	2013	1
	ML-2851ND/X123123	December	2013	1
	ML-2855ND/X123123	December	2013	1
	ML-2955DW/X123123	December	2013	1
	ML-3312ND/X123123	December	2013	1
	ML15NASDASDASD123ASDASDASDASDASDASD	December	2013	1
	ML1ASDNASDASDASDASDASDASDASDASDASD	December	2013	1
	ML2152W	December	2013	1
	MLT-D209ASDASDASD/X123123	December	2013	1
